"","doc_id","term1","term2","cooc"
"13715","718","brother","team",1
"13716","718","question","brother",1
"13717","718","time","team",1
"13718","718","team","split",1
"13719","719","complet","outfit",1
"13720","719","lay","ideal",1
"13721","719","take","care",1
"13722","719","sick","horse",1
"13723","719","reason","think",1
"13724","719","want","stay",1
"13725","719","stay","army",1
"13726","719","army","war",1
"13727","719","outfit","stock",1
"13728","719","stock","implement",1
"13729","719","implement","farm",1
"13730","719","count","shortage",1
"13731","719","shortage","labor",1
"13732","719","kind","work",1
"13733","719","work","reason",1
"13734","719","like","get",1
"13735","719","care","sick",1
"13736","719","complet","stock",1
"13737","719","ideal","count",1
"13738","719","get","cavalry",1
"13739","719","take","sick",1
"13740","719","care","horse",1
"13741","719","think","want",1
"13742","719","want","army",1
"13743","719","stay","war",1
"13744","719","outfit","implement",1
"13745","719","stock","farm",1
"13746","719","lay","count",1
"13747","719","count","labor",1
"13748","719","kind","reason",1
"13749","719","reason","like",1
"13750","719","take","horse",1
"13751","719","practical","war",1
"13752","720","write","concern",1
"13753","720","good","thing",1
"13754","720","buy","cake",1
"13755","720","train","connection",1
"13756","720","better","connection",1
"13757","720","concern","questionnaire",1
"13758","720","like","make",1
"13759","720","make","comment",1
"13760","720","cake","candy",1
"13761","720","comment","make",1
"13762","720","make","train",1
"13763","720","connection","soldier",1
"13764","720","write","questionnaire",1
"13765","720","comment","food",1
"13766","720","food","get",1
"13767","720","get","think",1
"13768","720","thing","buy",1
"13769","720","buy","candy",1
"13770","720","make","connection",1
"13771","720","better","soldier",1
"13772","720","questionnaire","like",1
"13773","720","like","comment",1
"13774","720","good","buy",1
"13775","720","thing","cake",1
"13776","720","comment","train",1
"13777","721","large","container",1
"13778","721","selective","service",1
"13779","721","service","man",1
"13780","721","much","meal",1
"13781","721","meal","egg",1
"13782","721","egg","butter",1
"13783","721","butter","coffee",1
"13784","721","cook","large",1
"13785","721","process","cook",1
"13786","721","amount","hiking",1
"13787","721","selective","man",1
"13788","721","improvement","chow",1
"13789","721","chow","instance",1
"13790","721","get","much",1
"13791","721","think","food",1
"13792","721","food","cook",1
"13793","721","cook","container",1
"13794","721","container","season",1
"13795","721","season","process",1
"13796","721","eat","sox",1
"13797","721","sox","light",1
"13798","721","light","amount",1
"13799","721","discrimination","guardmen",1
"13800","721","guardmen","selective",1
"13801","721","much","egg",1
"13802","721","meal","butter",1
"13803","721","egg","coffee",1
"13804","721","large","season",1
"13805","721","guardmen","service",1
"13806","722","good","ideal",1
"13807","722","big","ideal",1
"13808","722","get","ideal",1
"13809","722","ideal","soldier",1
"13810","722","soldier","put",1
"13811","722","ideal","help",1
"13812","722","help","soldier",1
"13813","722","soldier","service",1
"13814","722","think","need",1
"13815","722","need","break",1
"13816","722","break","get",1
"13817","722","questionnaire","good",1
"13818","722","ideal","get",1
"13819","722","big","help",1
"13820","722","service","think",1
"13821","723","little","crazy",1
"13822","723","ask","person",1
"13823","723","advance","rank",1
"13824","723","think","questionnaire",1
"13825","723","take","person",1
"13826","723","person","name",1
"13827","723","name","try",1
"13828","723","question","ask",1
"13829","723","person","feel",1
"13830","723","questionnaire","little",1
"13831","723","person","way",1
"13832","723","see","know",1
"13833","723","feel","advance",1
"13834","723","rank","think",1
"13835","723","think","advanced",1
"13836","723","questionnaire","crazy",1
"13837","723","take","name",1
"13838","723","person","try",1
"13839","723","way","see",1
"13840","723","know","help",1
"13841","724","finest","questionnaire",1
"13842","724","soldier","option",1
"13843","724","army","life",1
"13844","724","like","say",1
"13845","724","option","get",1
"13846","724","get","soldier",1
"13847","724","questionnaire","option",1
"13848","724","get","option",1
"13849","724","option","army",1
"13850","724","finest","option",1
"13851","724","option","soldier",1
"13852","724","soldier","army",1
"13853","724","option","life",1
"13854","725","good","opinion",1
"13855","725","question","ask",1
"13856","725","clear","make",1
"13857","725","uneducated","give",1
"13858","725","give","good",1
"13859","725","questionnaire","clear",1
"13860","725","give","opinion",1
"13861","725","opinion","question",1
"13862","725","make","uneducated",1
"13863","725","uneducated","good",1
"13864","725","good","question",1
"13865","725","opinion","ask",1
"13866","726","white","marry",2
"13867","726","marry","color",2
"13868","726","white","race",1
"13869","726","white","man",1
"13870","726","man","marry",1
"13871","726","color","girl",1
"13872","726","white","woman",1
"13873","726","woman","marry",1
"13874","726","color","man",1
"13875","726","new","york",1
"13876","726","york","city",1
"13877","726","negro","district",1
"13878","726","say","write",1
"13879","726","east","east",1
"13880","726","twain","meet",1
"13881","726","color","white",1
"13882","726","girl","terrible",1
"13883","726","man","repulsive",1
"13884","726","want","see",1
"13885","726","new","city",1
"13886","726","common","see",1
"13887","726","say","marry",1
"13888","726","write","east",1
"13889","726","color","race",1
"13890","726","race","white",1
"13891","726","color","terrible",1
"13892","726","terrible","white",1
"13893","726","color","repulsive",1
"13894","726","see","negro",1
"13895","726","district","woman",1
"13896","726","white","white",1
"13897","726","race","man",1
"13898","726","man","color",1
"13899","726","marry","girl",1
"13900","726","terrible","woman",1
"13901","726","woman","color",1
"13902","726","marry","man",1
"13903","726","see","district",1
"13904","726","negro","woman",1
"13905","727","good","questionnaire",1
"13906","727","get","opinion",1
"13907","727","questionnaire","get",1
"13908","727","opinion","people",1
"13909","727","think","good",1
"13910","727","good","get",1
"13911","729","good","idea",1
"13912","729","idea","provide",1
"13913","729","soldier","know",1
"13914","729","home","front",1
"13915","729","think","better",1
"13916","729","think","questionnaire",1
"13917","729","good","provide",1
"13918","729","provide","use",1
"13919","729","privilege","express",1
"13920","729","express","opinion",1
"13921","729","questionnaire","good",1
"13922","729","idea","use",1
"13923","729","know","thing",1
"13924","729","front","think",1
"13925","729","better","food",1
"13926","729","food","give",1
"13927","729","give","soldier",1
"13928","729","poor","thank",1
"13929","729","questionnaire","idea",1
"13930","729","good","use",1
"13931","729","soldier","thing",1
"13932","729","thing","army",1
"13933","729","home","think",1
"13934","729","front","better",1
"13935","729","think","food",1
"13936","729","thank","privilege",1
"13937","729","privilege","opinion",1
"13938","730","better","food",1
"13939","730","take","civiloen",1
"13940","730","civiloen","life",1
"13941","730","think","place",1
"13942","730","take","life",1
"13943","730","place","better",1
"13944","730","food","take",1
"13945","730","place","food",1
"13946","730","better","take",1
"13947","730","food","civiloen",1
"13948","731","negro","white",2
"13949","731","white","soldier",1
"13950","731","ft.","sevens",1
"13951","731","sevens","mass",1
"13952","731","question","negro",1
"13953","731","ft.","mass",1
"13954","731","theater","service",1
"13955","731","better","think",1
"13956","731","negro","soldier",1
"13957","731","soldier","thing",1
"13958","731","thing","wonder",1
"13959","731","mass","negro",1
"13960","731","question","white",1
"13961","731","white","thing",1
"13962","731","wonder","ft.",1
"13963","731","sevens","negro",1
"13964","731","service","better",1
"13965","732","get","enough",1
"13966","732","enough","food",1
"13967","732","top","kick",1
"13968","732","much","partiality",1
"13969","732","pepper","belly",1
"13970","732","get","food",1
"13971","732","like","top",1
"13972","732","kind","furlough",1
"13973","732","furlough","give",1
"13974","732","outfit","figure",1
"13975","732","like","kick",1
"13976","732","kick","skipper",1
"13977","732","skipper","much",1
"13978","732","leave","captain",1
"13979","732","captain","stick",1
"13980","732","stick","pepper",1
"13981","732","food","like",1
"13982","732","top","skipper",1
"13983","732","skipper","partiality",1
"13984","732","partiality","kind",1
"13985","732","kind","give",1
"13986","732","stick","belly",1
"13987","733","like","better",1
"13988","733","better","food",1
"13989","733","comm","officer",1
"13990","733","get","rid",1
"13991","733","gold","brick",1
"13992","733","like","food",1
"13993","733","butter","egg",1
"13994","733","officer","get",1
"13995","733","food","plenty",1
"13996","733","egg","company",1
"13997","733","company","week",1
"13998","733","week","cooperation",1
"13999","733","cooperation","comm",1
"14000","733","comm","get",1
"14001","733","officer","rid",1
"14002","733","better","plenty",1
"14003","733","cooperation","officer",1
"14004","733","comm","rid",1
"14005","733","rid","gold",1
"14006","734","draft","man",1
"14007","734","much","harder",1
"14008","734","harder","chance",1
"14009","734","national","guard",1
"14010","734","guard","outfit",1
"14011","734","several","case",1
"14012","734","i.q.","rating",1
"14013","734","army","life",1
"14014","734","take","order",1
"14015","734","think","rating",1
"14016","734","pass","test",1
"14017","734","think","draft",1
"14018","734","much","chance",1
"14019","734","chance","promotion",1
"14020","734","promotion","place",1
"14021","734","national","outfit",1
"14022","734","know","several",1
"14023","734","interested","army",1
"14024","734","life","general",1
"14025","734","advancement","take",1
"14026","734","able","qualify",1
"14027","734","think","man",1
"14028","734","man","much",1
"14029","734","harder","promotion",1
"14030","734","place","unit",1
"14031","734","unit","national",1
"14032","734","outfit","know",1
"14033","734","know","case",1
"14034","734","case","man",1
"14035","734","man","i.q.",1
"14036","734","interested","life",1
"14037","734","army","general",1
"14038","734","general","try",1
"14039","734","try","advancement",1
"14040","734","advancement","order",1
"14041","734","order","obey",1
"14042","734","rating","give",1
"14043","734","qualify","rating",1
"14044","734","draft","much",1
"14045","734","man","harder",1
"14046","734","much","promotion",1
"14047","734","chance","place",1
"14048","734","unit","guard",1
"14049","734","guard","know",1
"14050","734","several","man",1
"14051","734","man","rating",1
"14052","734","take","obey",1
"14053","734","obey","man",1
"14054","734","think","give",1
"14055","734","test","able",1
"14056","736","hard","work",1
"14057","736","work","soldier",1
"14058","736","believe","amount",1
"14059","736","amount","food",1
"14060","736","hard","soldier",1
"14061","736","food","sufficient",1
"14062","736","sufficient","hard",1
"14063","736","believe","food",1
"14064","736","sufficient","work",1
"14065","737","higher","officer",1
"14066","737","register","cook",1
"14067","737","baker","school",1
"14068","737","school","work",1
"14069","737","company","commander",1
"14070","737","know","much",1
"14071","737","think","politics",1
"14072","737","take","place",1
"14073","737","willing","continue",1
"14074","737","willing","sacrifice",1
"14075","737","food","exclude",1
"14076","737","officer","see",1
"14077","737","cook","baker",1
"14078","737","baker","work",1
"14079","737","part","country",1
"14080","737","fellows","outfit",1
"14081","737","outfit","kick",1
"14082","737","kick","food",1
"14083","737","cook","think",1
"14084","737","duty","higher",1
"14085","737","higher","see",1
"14086","737","see","register",1
"14087","737","fellow","company",1
"14088","737","cook","school",1
"14089","737","work","field",1
"14090","737","field","think",1
"14091","737","mix","army",1
"14092","737","place","batlallion",1
"14093","737","believe","part",1
"14094","737","country","willing",1
"14095","737","fight","willing",1
"14096","737","duty","officer",1
"14097","737","see","cook",1
"14098","737","cook","fellow",1
"14099","737","cook","work",1
"14100","737","school","field",1
"14101","737","think","company",1
"14102","737","take","batlallion",1
"14103","739","get","small",1
"14104","739","little","food",1
"14105","739","half","prepare",1
"14106","739","new","cook",1
"14107","739","outfit","get",1
"14108","739","ration","outfit",1
"14109","739","outfit","small",1
"14110","739","small","day",1
"14111","739","day","little",1
"14112","739","get","day",1
"14113","739","day","food",1
"14114","741","training","camp",1
"14115","741","good","soldier",1
"14116","741","soldier","expect",1
"14117","741","battle","field",1
"14118","741","place","engage",1
"14119","741","day","week",1
"14120","741","food","situation",1
"14121","741","u.s.","right",1
"14122","741","army","feed",1
"14123","741","feed","boy",1
"14124","741","boy","better",1
"14125","741","good","expect",1
"14126","741","engage","emeny",1
"14127","741","eat","day",1
"14128","741","week","month",1
"14129","741","time","test",1
"14130","741","test","endurance",1
"14131","741","train","man",1
"14132","741","man","starve",1
"14133","741","starve","death",1
"14134","741","camp","u.s.",1
"14135","741","yard","army",1
"14136","741","field","place",1
"14137","741","place","emeny",1
"14138","741","eat","week",1
"14139","741","day","month",1
"14140","741","endurance","train",1
"14141","741","death","camp",1
"14142","741","camp","food",1
"14143","741","training","u.s.",1
"14144","741","army","boy",1
"14145","741","feed","better",1
"14146","741","battle","place",1
"14147","741","field","engage",1
"14148","741","much","eat",1
"14149","741","time","endurance",1
"14150","741","train","starve",1
"14151","741","man","death",1
"14152","741","camp","situation",1
"14153","741","situation","improve",1
"14154","742","question","ask",2
"14155","742","mention","question",1
"14156","742","social","basis",1
"14157","742","ask","concern",1
"14158","742","questionnaire","mention",1
"14159","742","question","negro",1
"14160","742","question","concern",1
"14161","742","concern","impressions",1
"14162","742","food","morale",1
"14163","742","morale","clothing",1
"14164","742","put","limit",1
"14165","742","lower","morale",1
"14166","742","general","questionnaire",1
"14167","742","questionnaire","alright",1
"14168","742","questionnaire","question",1
"14169","742","mention","negro",1
"14170","742","basis","question",1
"14171","742","ask","impressions",1
"14172","742","impressions","food",1
"14173","742","clothing","question",1
"14174","742","limit","lower",1
"14175","742","morale","soldier",1
"14176","742","soldier","general",1
"14177","742","nationality","social",1
"14178","742","social","question",1
"14179","742","basis","ask",1
"14180","742","question","impressions",1
"14181","742","food","clothing",1
"14182","742","clothing","ask",1
"14183","742","ask","train",1
"14184","742","general","alright",1
"14185","743","like","stay",1
"14186","743","think","soldier",1
"14187","743","let","get",1
"14188","743","outfit","like",1
"14189","743","chance","show",1
"14190","743","stay","army",1
"14191","743","army","war",1
"14192","743","cavalry","think",1
"14193","743","get","outfit",1
"14194","743","get","chance",1
"14195","744","week","hell",2
"14196","744","equipment","week",2
"14197","744","play","favorism",1
"14198","744","kick","hell",1
"14199","744","give","liberty",1
"14200","744","pass","furloughs",1
"14201","744","display","equipment",1
"14202","744","equipment","inspections",1
"14203","744","inspections","week",1
"14204","744","jap","german",1
"14205","744","use","sense",1
"14206","744","displaying","equipment",1
"14207","744","equipment","inspection",1
"14208","744","inspection","week",1
"14209","744","soldier","give",1
"14210","744","return","pass",1
"14211","744","furloughs","time",1
"14212","744","non-com","play",1
"14213","744","week","kick",1
"14214","744","hell","use",1
"14215","744","sense","displaying",1
"14216","744","liberty","get",1
"14217","744","non-com","favorism",1
"14218","744","display","inspections",1
"14219","744","hell","jap",1
"14220","744","german","hell",1
"14221","744","displaying","inspection",1
"14222","746","produce","food",1
"14223","746","food","stuff",1
"14224","746","produce","stuff",1
"14225","746","army","eat",1
"14226","746","shortage","food",1
"14227","746","food","congress",1
"14228","746","farmer","army",1
"14229","746","army","let",1
"14230","746","stuff","army",1
"14231","746","eat","fear",1
"14232","746","food","army",1
"14233","746","shortage","congress",1
"14234","747","take","credit",1
"14235","747","time","get",1
"14236","747","credit","leave",1
"14237","747","leave","hold",1
"14238","747","hold","bag",1
"14239","747","bag","time",1
"14240","747","take","leave",1
"14241","747","bag","get",1
"14242","747","get","return",1
"14243","747","credit","hold",1
"14244","747","leave","bag",1
"14245","747","hold","time",1
"14246","747","time","return",1
"14247","748","medical","detachment",1
"14248","748","hour","extra",1
"14249","748","extra","duty",1
"14250","748","get","cured",1
"14251","748","battery","commander",1
"14252","748","man","willing",1
"14253","748","detachment","fear",1
"14254","748","hour","duty",1
"14255","748","work","hour",1
"14256","748","hour","drill",1
"14257","748","afraid","report",1
"14258","748","fellow","treat",1
"14259","748","sure","battery",1
"14260","748","commander","get",1
"14261","748","get","best",1
"14262","748","best","result",1
"14263","748","medical","fear",1
"14264","748","think","fellow",1
"14265","748","medic","get",1
"14266","748","come","work",1
"14267","748","man","afraid",1
"14268","748","report","medic",1
"14269","748","sure","commander",1
"14270","748","battery","get",1
"14271","748","afraid","sick",1
"14272","748","fear","hour",1
"14273","748","medic","cured",1
"14274","748","work","drill",1
"14275","748","drill","say",1
"14276","748","outfit","man",1
"14277","748","treat","sure",1
"14278","748","commander","best",1
"14279","748","get","result",1
"14280","749","think","play",1
"14281","749","play","part",1
"14282","749","war","ship",1
"14283","749","ship","plane",1
"14284","749","plane","ther",1
"14285","749","chance","promotion",1
"14286","749","dull","monotonous",1
"14287","749","interested","job",1
"14288","749","part","war",1
"14289","749","ther","chance",1
"14290","749","think","part",1
"14291","749","war","plane",1
"14292","749","ship","ther",1
"14293","750","father","age",1
"14294","750","benefit","man",1
"14295","750","one","interest",1
"14296","750","concern","line",1
"14297","750","mother","dad",1
"14298","750","war","affect",1
"14299","750","see","father",1
"14300","750","present","head",1
"14301","750","shortage","manpower",1
"14302","750","manpower","threaten",1
"14303","750","threaten","job",1
"14304","750","brother","sister",1
"14305","750","sister","marry",1
"14306","750","marry","live",1
"14307","750","like","know",1
"14308","750","make","life",1
"14309","750","present","pleasant",1
"14310","750","think","war",1
"14311","750","whole","know",1
"14312","750","previous","year",1
"14313","750","line","mother",1
"14314","750","see","age",1
"14315","750","age","worry",1
"14316","750","worry","work",1
"14317","750","head","firm",1
"14318","750","firm","shortage",1
"14319","750","life","present",1
"14320","750","war","benefit",1
"14321","750","man","whole",1
"14322","750","know","learn",1
"14323","750","month","army",1
"14324","750","father","worry",1
"14325","750","shortage","threaten",1
"14326","750","manpower","job",1
"14327","750","job","mother",1
"14328","750","son","service",1
"14329","750","service","brother",1
"14330","750","brother","marry",1
"14331","750","sister","live",1
"14332","750","live","leave",1
"14333","750","comment","think",1
"14334","750","war","man",1
"14335","750","benefit","whole",1
"14336","750","learn","month",1
"14337","751","good","questionnaire",1
"14338","752","question","call",1
"14339","752","good","idea",1
"14340","752","enlited","man",1
"14341","752","good","taste",1
"14342","752","qualified","engineer",1
"14343","752","engine","room",1
"14344","752","troop","transport",1
"14345","752","mine","planter",1
"14346","752","lot","discussion",1
"14347","752","man","opinion",1
"14348","752","taste","question",1
"14349","752","engineer","stationary",1
"14350","752","planter","sweeper",1
"14351","752","get","chance",1
"14352","752","call","lot",1
"14353","752","enlited","opinion",1
"14354","752","opinion","questionnaire",1
"14355","752","good","question",1
"14356","752","qualified","stationary",1
"14357","752","experience","like",1
"14358","752","room","troop",1
"14359","752","transport","mine",1
"14360","752","mine","sweeper",1
"14361","752","question","lot",1
"14362","752","discussion","give",1
"14363","752","idea","enlited",1
"14364","752","questionnaire","good",1
"14365","752","engine","troop",1
"14366","752","room","transport",1
"14367","752","troop","mine",1
"14368","752","transport","planter",1
"14369","752","sweeper","think",1
"14370","752","think","get",1
"14371","753","land","salute",1
"14372","753","leave","face",1
"14373","753","part","take",1
"14374","753","get","action",1
"14375","753","whole","idea",1
"14376","753","country","lay",1
"14377","753","lay","pickett",1
"14378","753","number","ship",1
"14379","753","ship","accross",1
"14380","753","accross","let",1
"14381","753","take","outfit",1
"14382","753","outfit","get",1
"14383","753","pickett","land",1
"14384","753","face","number",1
"14385","753","part","outfit",1
"14386","753","outfit","action",1
"14387","753","one","choice",1
"14388","753","choice","whole",1
"14389","753","idea","questionnaire",1
"14390","753","questionnaire","good",1
"14391","753","country","pickett",1
"14392","753","pickett","salute",1
"14393","753","salute","leave",1
"14394","753","leave","number",1
"14395","753","number","accross",1
"14396","753","ship","let",1
"14397","753","let","part",1
"14398","753","take","get",1
"14399","753","action","one",1
"14400","753","choice","idea",1
"14401","753","whole","questionnaire",1
"14402","754","white","people",1
"14403","754","poor","class",1
"14404","754","service","club",1
"14405","754","answer","question",1
"14406","754","north","negro",1
"14407","754","class","people",1
"14408","754","minority","white",1
"14409","754","people","dealings",1
"14410","754","less","poor",1
"14411","754","poor","people",1
"14412","754","think","want",1
"14413","754","outfit","army",1
"14414","754","feel","place",1
"14415","754","club","alright",1
"14416","754","question","north",1
"14417","754","negro","minority",1
"14418","754","minority","people",1
"14419","754","white","dealings",1
"14420","754","less","class",1
"14421","754","want","outfit",1
"14422","754","army","feel",1
"14423","754","service","alright",1
"14424","755","army","request",1
"14425","755","request","transfer",1
"14426","755","think","army",1
"14427","755","transfer","consider",1
"14428","755","army","transfer",1
"14429","755","consider","turn",1
"14430","757","entire","army",1
"14431","757","army","seem",1
"14432","757","much","waste",1
"14433","757","ass","kissing",1
"14434","757","entire","seem",1
"14435","757","soldier","gain",1
"14436","757","seem","run",1
"14437","757","politics","keep",1
"14438","757","merit","ass",1
"14439","757","army","run",1
"14440","757","waste","politics",1
"14441","757","keep","army",1
"14442","757","army","soldier",1
"14443","757","gain","merit",1
"14444","757","merit","kissing",1
"14445","758","give","chance",2
"14446","758","college","student",1
"14447","758","next","fellow",1
"14448","758","comprehensive","test",1
"14449","758","right","people",1
"14450","758","chance","promotion",1
"14451","758","non-com","make",1
"14452","758","base","comprehensive",1
"14453","758","test","write",1
"14454","758","basis","know",1
"14455","758","know","right",1
"14456","758","-pocus","give",1
"14457","758","give","man",1
"14458","758","man","chance",1
"14459","758","chance","prove",1
"14460","758","prove","worth",1
"14461","758","come","army",1
"14462","758","better","next",1
"14463","758","fellow","brighter",1
"14464","758","think","non-com",1
"14465","758","make","promotions",1
"14466","758","promotions","base",1
"14467","758","base","test",1
"14468","758","comprehensive","write",1
"14469","758","know","people",1
"14470","758","draft","come",1
"14471","758","army","give",1
"14472","758","give","promotion",1
"14473","758","better","fellow",1
"14474","758","next","brighter",1
"14475","758","basis","right",1
"14476","758","people","-pocus",1
"14477","758","-pocus","man",1
"14478","758","man","prove",1
"14479","758","chance","worth",1
"14480","759","large","part",1
"14481","759","question","deal",1
"14482","759","deal","negro",1
"14483","759","negro","whites",1
"14484","759","fail","see",1
"14485","759","see","connection",1
"14486","759","like","army",1
"14487","759","part","question",1
"14488","759","question","negro",1
"14489","759","whites","fail",1
"14490","759","understand","large",1
"14491","759","large","question",1
"14492","759","part","deal",1
"14493","759","deal","whites",1
"14494","759","fail","connection",1
"14495","760","like","know",1
"14496","760","month","war",1
"14497","760","keep","month",1
"14498","761","draft","board",1
"14499","761","marry","man",1
"14500","761","think","draft",1
"14501","761","man","child",1
"14502","761","child","accept",1
"14503","761","think","board",1
"14504","761","board","check",1
"14505","761","marry","child",1
"14506","761","draft","check",1
"14507","761","check","marry",1
"14508","761","man","accept",1
"14509","762","camp","shelby",1
"14510","762","shelby","act",1
"14511","762","civil","war",1
"14512","762","camp","act",1
"14513","762","act","different",1
"14514","762","like","people",1
"14515","762","shelby","different",1
"14516","762","different","people",1
"14517","762","people","north",1
"14518","762","camp","different",1
"14519","763","good","idea",1
"14520","763","soldiering","opinion",1
"14521","763","armed","force",1
"14522","763","believe","questionnaire",1
"14523","763","opinion","worth",1
"14524","763","worth","lot",1
"14525","763","force","win",1
"14526","763","win","war",1
"14527","763","idea","soldiering",1
"14528","763","soldiering","worth",1
"14529","763","lot","army",1
"14530","763","armed","win",1
"14531","763","questionnaire","good",1
"14532","763","good","soldiering",1
"14533","763","idea","opinion",1
"14534","763","opinion","lot",1
"14535","763","force","war",1
"14536","764","part","camp",3
"14537","764","different","part",2
"14538","764","buss","station",2
"14539","764","run","part",2
"14540","764","different","camp",2
"14541","764","buss","service",1
"14542","764","service","poor",1
"14543","764","poor","buss",1
"14544","764","buss","run",1
"14545","764","run","different",1
"14546","764","camp","buss",1
"14547","764","station","get",1
"14548","764","get","buse",1
"14549","764","get","buss",1
"14550","764","load","half",1
"14551","764","half","stand",1
"14552","764","way","tow",1
"14553","764","tow","bus",1
"14554","764","bus","run",1
"14555","764","buss","poor",1
"14556","764","camp","station",1
"14557","764","walk","mile",1
"14558","764","mile","bus",1
"14559","764","walk","buss",1
"14560","764","buss","get",1
"14561","764","buss","street",1
"14562","764","service","buss",1
"14563","764","poor","run",1
"14564","764","buss","different",1
"14565","764","station","different",1
"14566","764","camp","walk",1
"14567","764","bus","walk",1
"14568","764","walk","station",1
"14569","764","station","buse",1
"14570","764","buse","get",1
"14571","764","street","load",1
"14572","764","load","stand",1
"14573","764","stand","way",1
"14574","764","way","bus",1
"14575","764","tow","run",1
"14576","765","independent","work",1
"14577","765","like","outfit",1
"14578","765","like","action",1
"14579","765","action","independent",1
"14580","765","man","ask",1
"14581","765","ask","think",1
"14582","765","think","condition",1
"14583","765","action","work",1
"14584","765","condition","duty",1
"14585","765","duty","age",1
"14586","766","southern","soldier",2
"14587","766","white","soldier",2
"14588","766","soldier","white",2
"14589","766","negro","soldier",1
"14590","766","northern","negro",1
"14591","766","northern","white",1
"14592","766","loving","northerner",1
"14593","766","white","southern",1
"14594","766","meet","southern",1
"14595","766","northern","soldier",1
"14596","766","soldier","call",1
"14597","766","call","loving",1
"14598","766","regards","negro",1
"14599","766","white","northern",1
"14600","766","negro","diffuculte",1
"14601","766","diffuculte","meet",1
"14602","766","meet","soldier",1
"14603","766","soldier","northern",1
"14604","766","white","call",1
"14605","766","call","northerner",1
"14606","766","regards","soldier",1
"14607","766","negro","white",1
"14608","766","white","negro",1
"14609","766","northern","diffuculte",1
"14610","766","southern","northern",1
"14611","766","northern","call",1
"14612","766","soldier","loving",1
"14613","767","regard","negro",2
"14614","767","negro","fear",2
"14615","767","regard","question",2
"14616","767","negro","question",1
"14617","767","large","negro",1
"14618","767","negro","population",1
"14619","767","work","citizen",1
"14620","767","southern","mind",1
"14621","767","negro","skin",1
"14622","767","protect","minority",1
"14623","767","allow","terrorism",1
"14624","767","take","car",1
"14625","767","eventual","victory",1
"14626","767","city","large",1
"14627","767","large","population",1
"14628","767","find","good",1
"14629","767","right","whites",1
"14630","767","think","south",1
"14631","767","south","wrong",1
"14632","767","wrong","regard",1
"14633","767","fear","negro",1
"14634","767","fear","retribution",1
"14635","767","think","southern",1
"14636","767","mind","regard",1
"14637","767","question","blacker",1
"14638","767","fight","protect",1
"14639","767","minority","totalitarianism",1
"14640","767","totalitarianism","allow",1
"14641","767","salvation","minority",1
"14642","767","minority","oppression",1
"14643","767","shallow","false",1
"14644","767","false","let",1
"14645","767","let","look",1
"14646","767","northerner","live",1
"14647","767","live","city",1
"14648","767","city","negro",1
"14649","767","population","find",1
"14650","767","whites","lord",1
"14651","767","think","mind",1
"14652","767","southern","regard",1
"14653","767","blacker","negro",1
"14654","767","fight","minority",1
"14655","767","protect","totalitarianism",1
"14656","767","totalitarianism","terrorism",1
"14657","767","country","minority",1
"14658","767","car","problem",1
"14659","767","part","eventual",1
"14660","767","victory","salvation",1
"14661","767","oppression","shallow",1
"14662","767","look","first",1
"14663","767","city","population",1
"14664","767","negro","find",1
"14665","767","good","work",1
"14666","767","citizen","right",1
"14667","767","think","wrong",1
"14668","767","south","regard",1
"14669","767","wrong","negro",1
"14670","767","retribution","sins",1
"14671","767","sins","white",1
"14672","767","white","think",1
"14673","767","blacker","skin",1
"14674","767","minority","allow",1
"14675","767","terrorism","country",1
"14676","767","minority","fight",1
"14677","767","take","problem",1
"14678","767","part","victory",1
"14679","767","eventual","salvation",1
"14680","767","salvation","oppression",1
"14681","767","shallow","let",1
"14682","767","false","look",1
"14683","768","avow","purpose",1
"14684","768","problem","mention",1
"14685","768","personal","nature",1
"14686","768","help","thing",1
"14687","768","question","ask",1
"14688","768","country","best",1
"14689","768","think","name",1
"14690","768","papers","examine",1
"14691","768","impartial","board",1
"14692","768","board","compose",1
"14693","768","specific","problem",1
"14694","768","army","able",1
"14695","768","able","help",1
"14696","768","ask","branch",1
"14697","768","give","choice",1
"14698","768","serve","country",1
"14699","768","name","outfit",1
"14700","768","impartial","compose",1
"14701","768","compose","people",1
"14702","768","know","outfit",1
"14703","768","purpose","questionnaire",1
"14704","768","questionnaire","meet",1
"14705","768","many","question",1
"14706","768","able","thing",1
"14707","768","thing","questionnaire",1
"14708","768","problem","instance",1
"14709","768","instance","question",1
"14710","768","question","branch",1
"14711","768","choice","one",1
"14712","768","believe","serve",1
"14713","768","serve","best",1
"14714","768","army","know",1
"14715","768","think","outfit",1
"14716","768","outfit","include",1
"14717","768","include","papers",1
"14718","768","examine","impartial",1
"14719","768","board","people",1
"14720","768","outfit","personnel",1
"14721","768","personnel","outfit",1
"14722","768","outfit","questionee",1
"14723","768","questionee","specific",1
"14724","768","problem","meet",1
"14725","768","avow","questionnaire",1
"14726","768","meet","problem",1
"14727","768","question","personal",1
"14728","768","army","help",1
"14729","768","help","questionnaire",1
"14730","768","instance","ask",1
"14731","768","one","believe",1
"14732","768","best","army",1
"14733","768","help","think",1
"14734","768","include","examine",1
"14735","768","papers","impartial",1
"14736","768","examine","board",1
"14737","768","impartial","people",1
"14738","768","people","know",1
"14739","768","questionee","problem",1
"14740","768","specific","meet",1
"14741","769","service","man",2
"14742","769","man","outfit",2
"14743","769","fair","questionnaire",1
"14744","769","sea","service",1
"14745","769","limited","service",1
"14746","769","present","job",1
