"","source","target","weight"
"1281","die","quick",1
"1282","group","race",1
"1283","race","color",1
"1284","color","die",1
"1285","quick","white",1
"1286","mix","color",1
"1287","race","man",1
"1288","man","quick",1
"1289","low","standard",1
"1290","white","man",1
"1291","white","woman",1
"1292","man","let",1
"1293","let","think",1
"1294","standard","white",1
"1295","white","let",1
"1296","think","right",1
"1297","low","white",1
"1298","standard","man",1
"1299","man","think",1
"1300","right","white",1
"1301","think","lot",1
"1302","lot","troubl",1
"1303","troubl","start",1
"1304","think","troubl",1
"1305","lot","start",1
"1306","troubl","white",1
"1307","white","nergo",1
"1308","mean","platoon",1
"1309","fight","countri",1
"1310","mani","kind",1
"1311","white","peopl",1
"1312","level","head",1
"1313","kind","white",1
"1314","mani","white",1
"1315","kind","peopl",1
"1316","head","insert",1
"1317","mani","peopl",1
"1318","level","insert",1
"1319","insert","insert",1
"1320","differ","type",1
"1321","type","class",1
"1322","class","peopl",1
"1323","differ","class",1
"1324","type","peopl",1
"1325","reason","state",1
"1326","state","question",1
"1327","reason","question",1
"1328","unclear","unclear",2
"1329","stai","outfit",1
"1330","outfit","unclear",1
"1331","mingl","negro",1
"1332","look","disrespect",1
"1333","bad","moral",1
"1334","think","individu",1
"1335","individu","group",1
"1336","think","group",1
"1337","group","work",1
"1338","individu","work",1
"1339","work","unit",1
"1340","think","work",1
"1341","unit","mix",1
"1342","separ","group",1
"1343","matter","much",1
"1344","group","matter",1
"1345","much","mingl",1
"1346","separ","matter",1
"1347","separ","outfit",1
"1348","bad","fell",1
"1349","white","peopl",1
"1350","outfit","thier",1
"1351","fell","white",1
"1352","peopl","negro",1
"1353","separ","thier",1
"1354","thier","bad",1
"1355","bad","white",1
"1356","fell","peopl",1
"1357","white","negro",1
"1358","negro","separ",1
"1359","thier","fell",1
"1360","bad","peopl",1
"1361","get","job",1
"1362","good","team",1
"1363","team","work",1
"1364","high","spirit",1
"1365","good","work",1
"1366","work","exist",1
"1367","team","exist",1
"1368","exist","high",1
"1369","good","exist",1
"1370","exist","spirit",1
"1371","separ","outfit",1
"1372","outfit","fight",1
"1373","separ","fight",1
"1374","color","boi",1
"1375","give","color",1
"1376","believ","give",1
"1377","give","boi",1
"1378","boi","corp",1
"1379","man","get",1
"1380","think","work",1
"1381","work","seper",1
"1382","run","place",1
"1383","thing","run",1
"1384","kind","tasnk",1
"1385","tasnk","rest",1
"1386","face","kind",1
"1387","kind","rest",1
"1388","weak","link",1
"1389","bad","feel",1
"1390","link","bad",1
"1391","feel","detriment",1
"1392","detriment","moral",1
"1393","chain","strong",1
"1394","weak","bad",1
"1395","link","feel",1
"1396","bad","detriment",1
"1397","strong","weak",1
"1398","weak","feel",1
"1399","feel","moral",1
"1400","color","happi",1
"1401","happi","buddi",1
"1402","human","natur",1
"1403","feel","good",1
"1404","limit","servic",1
"1405","militari","polic",1
"1406","signal","corp",1
"1407","code","instuctor",1
"1408","militari","Polic",1
"1409","equip","connect",1
"1410","induct","draft",1
"1411","familiar","code",1
"1412","classifi","limit",1
"1413","servic","recept",1
"1414","imagin","get",1
"1415","us","armi",1
"1416","armi","signal",1
"1417","phase","feel",1
"1418","connect","outfit",1
"1419","job","get",1
"1420","classifi","servic",1
"1421","limit","recept",1
"1422","recept","classifi",1
"1423","armi","corp",1
"1424","code","phase",1
"1425","suit","job",1
"1426","equip","outfit",1
"1427","want","punish",1
"1428","manner","offens",1
"1429","offens","know",1
"1430","man","attitud",1
"1431","attitud","capac",1
"1432","punish","manner",1
"1433","manner","know",1
"1434","know","man",1
"1435","man","capac",1
"1436","manner","fight",1
"1437","get","good",1
"1438","fight","get",1
"1439","whole","armi",1
"1440","promot","feel",1
"1441","feel","uniti",1
"1442","tie","whole",1
"1443","uniti","tie",1
"1444","tie","armi",1
"1445","promot","uniti",1
"1446","negro","outfit",1
"1447","outfit","work",1
"1448","class","race",1
"1449","negro","work",1
"1450","man","class",1
"1451","differ","natur",1
"1452","mean","mistreat",1
"1453","work","good",1
"1454","good","race",1
"1455","white","man",1
"1456","drill","white",1
"1457","negro","drill",1
"1458","drill","man",1
"1459","git","get",1
"1460","get","good",1
"1461","bad","bodi",1
"1462","bodi","odor",1
"1463","bad","odor",1
"1464","mix","geather",1
"1465","avoid","jelousi",1
"1466","work","good",1
"1467","good","togeath",1
"1468","work","togeath",1
"1469","believ","work",1
"1470","believ","good",1
"1471","elimin","argument",1
"1472","lot","friction",1
"1473","friction","negro",1
"1474","negro","white",1
"1475","mean","lot",1
"1476","lot","negro",1
"1477","friction","white",1
"1478","differ","race",1
"1479","race","agre",1
"1480","differ","agre",1
"1481","white","peopl",1
"1482","peopl","discrimin",1
"1483","white","discrimin",1
"1484","discrimin","color",1
"1485","peopl","color",1
"1486","white","color",1
"1487","bodi","odor",1
"1488","light","finger",1
"1489","odor","light",1
"1490","bodi","light",1
"1491","odor","finger",1
"1492","complet","uniti",1
"1493","white","negro",1
"1494","negro","fightig",1
"1495","fightig","war",1
"1496","war","liber",1
"1497","liber","delet",1
"1498","delet","delet",1
"1499","delet","fight",1
"1500","white","fightig",1
"1501","negro","war",1
"1502","fightig","liber",1
"1503","war","delet",1
"1504","human","fight",1
"1505","fight","war",1
"1506","reason","question",1
"1507","mani","white",1
"1508","white","peopl",1
"1509","prevent","riot",1
"1510","mani","peopl",1
"1511","peopl","us",1
"1512","us","negro",1
"1513","negro","prevent",1
"1514","white","us",1
"1515","negro","riot",1
"1516","like","negro",1
"1517","soldier","south",1
"1518","negro","treat",1
"1519","treat","slave",1
"1520","like","treat",1
"1521","negro","stai",1
"1522","stai","outfit",1
"1523","outfit","race",1
"1524","git","good",1
"1525","color","man",1
"1526","mani","white",1
"1527","man","mani",1
"1528","color","mani",1
"1529","man","white",1
"1530","white","like",1
"1531","color","white",1
"1532","mani","like",1
"1533","etern","question",1
"1534","superior","race",1
"1535","heat","argument",1
"1536","question","superior",1
"1537","lead","heat",1
"1538","etern","superior",1
"1539","question","race",1
"1540","race","lead",1
"1541","lead","argument",1
"1542","argument","troubl",1
"1543","etern","race",1
"1544","superior","lead",1
"1545","heat","troubl",1
"1546","color","race",1
"1547","race","separ",1
"1548","white","race",1
"1549","keep","color",1
"1550","color","separ",1
"1551","keep","race",1
"1552","separ","white",1
"1553","keep","separ",1
"1554","race","white",1
"1555","separ","race",1
"1556","good","chanc",1
"1557","much","friction",1
"1558","happi","wai",1
"1559","chanc","show",1
"1560","good","show",1
"1561","wai","good",1
"1562","live","barrack",1
"1563","last","question",1
"1564","reason","give",1
"1565","give","last",1
"1566","differ","uniform",1
"1567","reason","differ",1
"1568","difrent","tip",1
"1569","tip","Pepul",1
"1570","difrent","Pepul",1
"1571","dirti","human",1
"1572","mani","dieas",1
"1573","negro","dirti",1
"1574","human","mani",1
"1575","dieas","white",1
"1576","negro","human",1
"1577","dirti","mani",1
"1578","human","dieas",1
"1579","mani","white",1
"1580","work","seperat",1
"1581","differ","race",1
"1582","unclear","unclear",1
"1583","unclear","differ",1
"1584","personnel","ideal",1
"1585","ideal","mean",1
"1586","mean","live",1
"1587","live","differ",1
"1588","personnel","mean",1
"1589","ideal","live",1
"1590","mean","differ",1
"1591","white","peopl",1
"1592","peopl","think",1
"1593","color","man",1
"1594","white","think",1
"1595","right","color",1
"1596","get","white",1
"1597","think","right",1
"1598","right","man",1
"1599","unclear","outfit",1
"1600","let","unclear",1
"1601","unclear","unclear",1
"1602","southern","soldier",1
"1603","soldier","get",1
"1604","southern","get",1
"1605","give","negro",1
"1606","negro","chanc",1
"1607","chanc","show",1
"1608","give","chanc",1
"1609","negro","show",1
"1610","reason","question",1
"1611","track","diseas",1
"1612","difer","race",1
"1613","teach","negro",1
"1614","negro","carri",1
"1615","differ","outfit",1
"1616","teach","carri",1
"1617","carri","diseas",1
"1618","negro","diseas",1
"1619","teach","diseas",1
"1620","diseas","spread",1
"1621","live","eat",1
"1622","want","negro",1
"1623","eat","sleep",1
"1624","live","sleep",1
"1625","sleep","outfit",1
"1626","think","good",1
"1627","good","negro",1
"1628","rule","work",1
"1629","take","kind",1
"1630","kind","man",1
"1631","man","make",1
"1632","make","outfit",1
"1633","take","man",1
"1634","kind","make",1
"1635","man","outfit",1
"1636","mix","color",1
"1637","caus","fight",1
"1638","southern","soldier",1
"1639","color","caus",1
"1640","fight","southern",1
"1641","mix","caus",1
"1642","color","fight",1
"1643","caus","southern",1
"1644","fight","soldier",1
"1645","mix","fight",1
"1646","caus","soldier",1
"1647","want","live",1
"1648","live","sleep",1
"1649","sleep","eat",1
"1650","want","sleep",1
"1651","live","eat",1
"1652","social","diseas",1
"1653","seem","social",1
"1654","mani","white",1
"1655","dislik","mani",1
"1656","white","negro",1
"1657","dislik","white",1
"1658","mani","negro",1
"1659","bring","friction",1
"1660","think","bring",1
"1661","much","friction",1
"1662","friction","keep",1
"1663","function","good",1
"1664","good","kind",1
"1665","function","kind",1
"1666","man","equal",1
"1667","think","man",1
"1668","man","color",1
"1669","negro","soldier",1
"1670","sleep","negro",1
"1671","sleep","soldier",1
"1672","care","sleep",1
"1673","white","peopl",1
"1674","peopl","trust",1
"1675","white","trust",1
"1676","bind","troubl",1
"1677","troubl","intermingl",1
"1678","white","man",1
"1679","qualifi","negro",1
"1680","man","qualifi",1
"1681","unclear","unclear",3
"1682","want","sleep",1
"1683","sleep","unclear",1
"1684","delet","outfit",1
"1685","delet","delet",1
"1686","white","peopl",1
"1687","think","white",1
"1688","think","peopl",1
"1689","make","differ",1
"1690","soldier","make",1
"1691","make","C.o",1
"1692","like","take",1
"1693","take","order",1
"1694","suppos","soldier",1
"1695","C.o","white",1
"1696","white","like",1
"1697","soldier","C.o",1
"1698","like","order",1
"1699","feel","good",1
"1700","white","soldier",1
"1701","white","peopl",1
"1702","fight","good",1
"1703","show","white",1
"1704","good","show",1
"1705","show","peopl",1
"1706","white","get",1
"1707","white","boi",1
"1708","boi","smart",1
"1709","white","smart",1
"1710","feel","good",1
"1711","good","outfit",1
"1712","stai","race",1
"1713","white","peopl",1
"1714","peopl","negor",1
"1715","white","negor",1
"1716","negor","agre",1
"1717","white","person",1
"1718","whole","negro",1
"1719","negro","intellig",1
"1720","think","whole",1
"1721","intellig","high",1
"1722","high","white",1
"1723","whole","intellig",1
"1724","high","person",1
"1725","strong","armi",1
"1726","wai","troubl",1
"1727","sit","close",1
"1728","want","strong",1
"1729","armi","sit",1
"1730","bad","epnian",1
"1731","wont","selv",1
"1732","differ","compani",1
"1733","white","soldier",1
"1734","soldier","white",1
"1735","soldier","soldier",1
"1736","soldier","get",1
"1737","want","live",1
"1738","live","work",1
"1739","want","work",1
"1740","separ","outfit",1
"1741","differ","coler",1
"1742","keep","separ",1
"1743","think","negro",1
"1744","negro","stai",1
"1745","stai","place",1
"1746","think","stai",1
"1747","black","race",1
"1748","race","separ",1
"1749","keep","white",1
"1750","white","black",1
"1751","black","separ",1
"1752","white","race",1
"1753","keep","black",1
"1754","white","separ",1
"1755","separ","accomplish",1
"1756","seem","work",1
"1757","work","right",1
"1758","select","noncom",1
"1759","much","parcial",1
"1760","home","state",1
"1761","noncom","show",1
"1762","show","much",1
"1763","selct","accord",1
"1764","accord","abil",1
"1765","select","show",1
"1766","show","parcial",1
"1767","noncom","much",1
"1768","parcial","selct",1
"1769","selct","abil",1
"1770","marri","home",1
"1771","differ","section",2
"1772","countri","negro",1
"1773","white","seldom",1
"1774","seldom","becom",1
"1775","becom","friendli",1
"1776","separ","race",1
"1777","white","troop",1
"1778","differ","soldier",1
"1779","section","separ",1
"1780","import","int",1
"1781","negro","white",1
"1782","white","becom",1
"1783","seldom","friendli",1
"1784","race","color",1
"1785","background","differ",1
"1786","soldier","differ",1
"1787","differ","separ",1
"1788","int","armi",1
"1789","section","countri",1
"1790","countri","white",1
"1791","negro","seldom",1
"1792","white","friendli",1
"1793","separ","color",1
"1794","color","think",1
"1795","think","keep",1
"1796","separ","white",1
"1797","background","soldier",1
"1798","differ","differ",1
"1799","soldier","section",1
"1800","separ","import",1
"1801","import","armi",1
"1802","section","negro",1
"1803","countri","seldom",1
"1804","negro","becom",1
"1805","separ","troop",1
"1806","troop","background",1
"1807","soldier","separ",1
"1808","section","import",1
"1809","separ","int",1
"1810","race","attitud",1
"1811","southern","race",1
"1812","southern","attitud",1
"1813","think","good",1
"1814","point","view",1
"1815","Immateri","point",1
"1816","much","commot",1
"1817","negro","sgt",1
"1818","white","order",1
"1819","want","negro",1
"1820","give","white",1
"1821","want","sgt",1
"1822","give","order",1
"1823","side","stai",1
"1824","stai","side",1
"1825","white","man",1
"1826","white","outfit",1
"1827","soldier","woul",1
"1828","dorp","drop",1
"1829","moral","moral",1
"1830","negro","soldier",1
"1831","drop","moral",1
"1832","woul","dorp",1
"1833","moral","white",1
"1834","differ","mess",2
"1835","differ","barrack",1
"1836","mess","hall",1
"1837","barrack","differ",1
"1838","differ","hall",1
"1839","differ","differ",1
"1840","barrack","mess",1
"1841","barrack","hall",1
"1842","let","stai",1
"1843","stai","enc",1
"1844","think","negro",1
"1845","negro","right",1
"1846","right","stai",1
"1847","stai","place",1
"1848","separ","outfit",1
"1849","defnitlei","separ",1
"1850","defnitlei","outfit",1
"1851","racial","predjudic",1
"1852","allow","intermingl",1
"1853","strong","allow",1
"1854","intermingl","race",1
"1855","strong","intermingl",1
"1856","allow","race",1
"1857","predjudic","strong",1
"1858","good","outfit",1
"1859","fellow","member",1
"1860","make","good",1
"1861","creat","lack",1
"1862","lack","interest",1
"1863","make","outfit",1
"1864","outfit","idea",1
"1865","idea","man",1
"1866","man","good",1
"1867","interest","fellow",1
"1868","good","idea",1
"1869","creat","interest",1
"1870","interest","member",1
"1871","southern","White",2
"1872","believ","southern",1
"1873","NORTH","toler",1
"1874","sinc","soldier",1
"1875","believ","White",1
"1876","White","White",1
"1877","White","NORTH",1
"1878","combat","area",1
"1879","area","on",1
"1880","time","choos",1
"1881","race","order",1
"1882","order","win",1
"1883","win","war",1
"1884","combat","on",1
"1885","on","time",1
"1886","choos","fight",1
"1887","fight","race",1
"1888","race","win",1
"1889","order","war",1
"1890","negro","understand",1
"1891","anthr","good",1
"1892","belev","negro",1
"1893","understand","anthr",1
"1894","belev","understand",1
"1895","negro","anthr",1
"1896","understand","good",1
"1897","negro","good",1
"1898","much","dislik",1
"1899","low","moral",1
"1900","white","man",1
"1901","much","possibl",1
"1902","mix","color",1
"1903","tendenc","low",1
"1904","moral","moral",1
"1905","dislik","mix",1
"1906","tendenc","moral",1
"1907","low","moral",1
"1908","man","love",1
"1909","possibl","much",1
"1910","much","mix",1
"1911","moral","white",1
"1912","white","love",1
"1913","love","hold",1
"1914","hold","negro",1
"1915","question","give",1
"1916","give","Creep",1
"1917","question","Creep",1
"1918","mani","man",1
"1919","man","dislik",1
"1920","dislik","negro",1
"1921","mani","dislik",1
"1922","negro","uniti",1
"1923","man","negro",1
"1924","Negro","camp",1
"1925","white","live",1
"1926","live","differ",1
"1927","negro","white",1
"1928","white","differ",1
"1929","negro","live",1
"1930","negro","differ",1
"1931","negro","white",1
"1932","white","get",1
"1933","separ","outfit",1
"1934","feel","inferior",1
"1935","outfit","feel",1
"1936","separ","feel",1
"1937","outfit","inferior",1
"1938","good","armi",1
"1939","date","accustom",1
"1940","accustom","separ",1
"1941","mani","soldier",1
"1942","soldier","funni",1
"1943","mani","funni",1
"1944","excus","troubl",1
"1945","troubl","white",1
"1946","white","Negro",1
"1947","excus","white",1
"1948","troubl","Negro",1
"1949","work","good",1
"1950","man","work",1
"1951","good","man",1
"1952","man","good",1
"1953","work","man",1
"1954","man","race",1
"1955","get","chanc",1
"1956","get","good",1
"1957","white","man",1
"1958","see","differ",1
"1959","white","man",1
"1960","chines","american",1
"1961","differ","race",1
"1962","race","person",1
"1963","differ","person",1
"1964","keep","place",1
"1965","fellow","man",1
"1966","man","think",1
"1967","fellow","think",1
"1968","separ","outfit",1
"1969","fight","good",1
"1970","good","mix",1
"1971","mix","white",1
"1972","white","fight",1
"1973","fight","mix",1
"1974","white","soldier",1
"1975","hold","white",1
"1976","hold","soldier",1
"1977","answer","question",1
"1978","make","good",1
"1979","good","soldier",1
"1980","make","soldier",1
"1981","think","make",1
"1982","think","good",1
"1983","soldier","outfit",1
"1984","lot","soldier",1
"1985","want","negro",1
"1986","soldier","want",1
"1987","negro","buddi",1
"1988","unclear","unclear",3
"1989","negro","peopl",1
"1990","white","man",1
"1991","unclear","replac",1
"1992","replac","unclear",1
"1993","peopl","meet",1
"1994","want","unclear",1
"1995","unclear","white",1
"1996","negro","meet",1
"1997","meet","want",1
"1998","unclear","man",1
"1999","depend","section",1
"2000","section","countri",1
"2001","individu","pride",1
"2002","give","individu",1
"2003","give","pride",1
"2004","good","condit",1
"2005","certain","wai",1
"2006","think","question",1
"2007","condit","make",1
"2008","make","chang",1
"2009","question","interest",1
"2010","good","make",1
"2011","chang","armi",1
"2012","interest","see",1
"2013","see","good",1
"2014","condit","chang",1
"2015","work","good",1
"2016","give","crit",1
"2017","come","fight",1
"2018","fight","negro",1
"2019","negro","top",1
"2020","come","negro",1
"2021","fight","top",1
"2022","top","give",1
"2023","negro","white",1
"2024","white","work",1
"2025","live","standard",1
"2026","creat","troubl",1
"2027","standard","differ",1
"2028","differ","creat",1
"2029","live","differ",1
"2030","differ","differ",1
"2031","differ","troubl",1
"2032","help","prevent",1
"2033","prevent","friction",1
"2034","help","friction",1
"2035","friction","white",1
"2036","white","negro",1
"2037","prevent","white",1
"2038","help","white",1
"2039","friction","negro",1
"2040","color","troop",1
"2041","segreg","respect",1
"2042","wite","fellow",1
"2043","fellow","want",1
"2044","negro","sleep",1
"2045","wite","want",1
"2046","want","negro",1
"2047","fellow","negro",1
"2048","want","sleep",1
"2049","wite","negro",1
"2050","fellow","sleep",1
"2051","differ","part",1
"2052","soldier","differ",1
"2053","soldier","part",1
"2054","part","countri",1
"2055","countri","think",1
"2056","differ","countri",1
"2057","think","thing",1
"2058","black","race",1
"2059","white","race",1
"2060","race","clean",1
"2061","black","clean",1
"2062","negro","think",1
"2063","good","whit",1
"2064","creat","troubl",1
"2065","troubl","outfit",1
"2066","creat","outfit",1
"2067","mani","object",1
"2068","armi","life",1
"2069","great","deal",1
"2070","much","Contradict",1
"2071","commission","offic",1
"2072","direct","varianc",1
"2073","deal","hurri",1
"2074","rush","wait",1
"2075","Contradict","ordr",1
"2076","give","order",1
"2077","order","direct",1
"2078","great","hurri",1
"2079","hurri","wait",1
"2080","sai","rush",1
"2081","much","ordr",1
"2082","ordr","non-com",1
"2083","non-com","commission",1
"2084","order","varianc",1
"2085","varianc","first",1
"2086","non-com","offic",1
"2087","thing","give",1
"2088","give","direct",1
"2089","direct","first",1
"2090","separ","outfit",1
"2091","outfit","get",1
"2092","littl","troubl",1
"2093","separ","get",1
"2094","get","good",1
"2095","good","littl",1
"2096","outfit","good",1
"2097","good","troubl",1
"2098","separ","good",1
"2099","get","littl",1
"2100","prevent","friction",1
"2101","much","heart",1
"2102","brother","much",1
"2103","like","work",1
"2104","work","associ",1
"2105","associ","negro",1
"2106","fellow","like",1
"2107","like","associ",1
"2108","work","negro",1
"2109","start","fight",1
"2110","caus","riot",1
"2111","kick","occur",1
"2112","fight","caus",1
"2113","unclear","kick",1
"2114","start","caus",1
"2115","fight","riot",1
"2116","riot","unclear",1
"2117","unclear","occur",1
"2118","occur","unclear",1
"2119","start","riot",1
"2120","caus","unclear",1
"2121","kick","unclear",1
"2122","Negro","white",1
"2123","white","get",1
"2124","good","place",1
"2125","separ","unit",1
"2126","first","part",1
"2127","experi","traini",1
"2128","time","saver",1
"2129","part","train",1
"2130","first","train",1
"2131","import","time",1
"2132","import","saver",1
"2133","color","race",1
"2134","man","man",1
"2135","man","color",1
"2136","trust","negro",1
"2137","tent","barrick",1
"2138","negro","tent",1
"2139","troubl","maker",1
"2140","white","Southern",1
"2141","courtmarti","dai",1
"2142","dai","assault",1
"2143","assault","batteri",1
"2144","Southern","courtmarti",1
"2145","white","courtmarti",1
"2146","courtmarti","assault",1
"2147","dai","batteri",1
"2148","come","liiv",1
"2149","liiv","think",1
"2150","unclear","sepeatd",1
"2151","sepeatd","unclear",1
"2152","alright","friend",1
"2153","come","think",1
"2154","unclear","unclear",1
"2155","fight","battl",1
"2156","white","think",1
"2157","superior","negro",1
"2158","negro","troubl",1
"2159","troubl","aris",1
"2160","think","superior",1
"2161","white","superior",1
"2162","superior","troubl",1
"2163","negro","aris",1
"2164","see","previou",1
"2165","previou","statement",1
"2166","see","statement",1
"2167","caus","troubl",1
"2168","fight","caus",1
"2169","fight","troubl",1
"2170","work","team",1
"2171","chanc","prove",1
"2172","prove","worth",1
"2173","worth","wai",1
"2174","chanc","worth",1
"2175","prove","wai",1
"2176","negro","white",1
"2177","white","mix",1
"2178","stai","clean",1
"2179","group","stai",1
"2180","much","troubl",1
"2181","keep","race",1
"2182","caus","much",1
"2183","race","caus",1
"2184","caus","troubl",1
"2185","think","white",1
"2186","white","peopl",1
"2187","think","peopl",1
"2188","peopl","mix",1
"2189","white","mix",1
"2190","mix","content",1
"2191","think","mix",1
"2192","bad","oder",1
"2193","white","peopl",1
"2194","perspir","white",1
"2195","Negro","bad",1
"2196","oder","perspir",1
"2197","perspir","peopl",1
"2198","peopl","like",1
"2199","Negro","oder",1
"2200","bad","perspir",1
"2201","white","like",1
"2202","certain","mani",1
"2203","mani","white",1
"2204","white","complain",1
"2205","certain","white",1
"2206","make","adjust",1
"2207","live","war",1
"2208","war","make",1
"2209","like","live",1
"2210","caus","disun",2
"2211","discrimin","caus",1
"2212","peopl","learn",1
"2213","learn","discrimin",1
"2214","discrimin","disun",1
"2215","disun","lose",1
"2216","lose","war",1
"2217","learn","caus",1
"2218","disun","disun",1
"2219","peopl","discrimin",1
"2220","learn","disun",1
"2221","disun","war",1
"2222","caus","friction",1
"2223","avoid","riot",1
"2224","riot","disord",1
"2225","avoid","disord",1
"2226","want","chanc",1
"2227","chanc","prove",1
"2228","prove","abil",1
"2229","want","show",1
"2230","abil","want",1
"2231","want","prove",1
"2232","chanc","abil",1
"2233","natur","friction",1
"2234","friction","white",1
"2235","white","color",1
"2236","natur","white",1
"2237","friction","color",1
"2238","side","pond",1
"2239","high","class",1
"2240","class","peopl",1
"2241","high","peopl",1
"2242","bigot","live",1
"2243","white","peopl",1
"2244","color","peopl",1
"2245","make","non-com",1
"2246","bulli","white",1
"2247","white","privat",1
"2248","caus","troubl",1
"2249","us","color",1
"2250","peopl","negro",1
"2251","negro","tend",1
"2252","negro","make",1
"2253","non-com","tend",1
"2254","tend","reciproc",1
"2255","reciproc","bulli",1
"2256","bulli","privat",1
"2257","us","peopl",1
"2258","color","negro",1
"2259","negro","non-com",1
"2260","make","tend",1
"2261","reciproc","white",1
"2262","peopl","us",1
"2263","peopl","tend",1
"2264","tend","underdog",1
"2265","underdog","negro",1
"2266","non-com","reciproc",1
"2267","tend","bulli",1
"2268","reciproc","privat",1
"2269","liabl","troubl",1
"2270","troubl","race",1
"2271","mani","white",1
"2272","white","peopl",1
"2273","mani","peopl",1
"2274","peopl","tendenc",1
"2275","tendenc","overbear",1
"2276","overbear","negro",1
"2277","white","tendenc",1
"2278","differ","much",1
"2279","much","spend",1
"2280","time","argu",1
"2281","group","differ",1
"2282","differ","spend",1
"2283","group","much",1
"2284","argu","work",1
"2285","group","spend",1
"2286","time","work",1
"2287","get","long",1
"2288","Negor","stai",1
"2289","let","Negor",1
"2290","let","stai",1
"2291","stai","place",1
"2292","Negor","place",1
"2293","white","soldier",1
"2294","work","gether",1
"2295","soldier","work",1
"2296","get","good",1
"2297","good","race",1
"2298","differ","idea",1
"2299","idea","live",1
"2300","differ","live",1
"2301","sai","let",1
"2302","total","negro",1
"2303","negro","outfit",1
"2304","negro","proud",1
"2305","total","outfit",1
"2306","proud","accomplish",1
"2307","accomplish","total",1
"2308","accomplish","negro",1
"2309","outfit","effect",1
"2310","non-commiss","officr",1
"2311","mix","non-commiss",1
"2312","officr","privat",1
"2313","mix","officr",1
"2314","non-commiss","privat",1
"2315","health","race",1
"2316","white","peopl",2
"2317","colo","peopl",1
"2318","differ","class",1
"2319","peopl","colo",1
"2320","white","colo",1
"2321","peopl","peopl",1
"2322","peopl","differ",1
"2323","keep","fight",1
"2324","get","good",1
"2325","good","treatment",1
"2326","negro","work",1
"2327","get","treatment",1
"2328","work","get",1
"2329","work","good",1
"2330","racial","predjudic",1
"2331","predjudic","eras",1
"2332","prevent","unecessari",1
"2333","unecessari","argument",1
"2334","prevent","argument",1
"2335","argument","fight",1
"2336","unecessari","fight",1
"2337","prevent","fight",1
"2338","american","right",1
"2339","worth","effort",1
"2340","effort","understand",1
"2341","understand","mean",1
"2342","mean","american",1
"2343","right","black",1
"2344","black","white",1
"2345","mean","right",1
"2346","american","black",1
"2347","worth","understand",1
"2348","effort","mean",1
"2349","understand","american",1
"2350","right","white",1
"2351","feel","equal",1
"2352","feel","unequ",1
"2353","work","fight",1
"2354","mix","white",1
"2355","fight","feel",1
"2356","white","feel",1
"2357","fight","equal",1
"2358","white","unequ",1
"2359","see","note",1
"2360","think","work",1
"2361","extrem","emerg",1
"2362","emerg","come",1
"2363","extrem","come",1
"2364","negro","soldier",1
"2365","white","negro",1
"2366","mix","good",1
"2367","white","soldier",1
"2368","soldier","mix",1
"2369","negro","mix",1
"2370","sai","separ",1
"2371","white","peopl",1
"2372","try","get",1
"2373","peopl","try",1
"2374","separ","white",1
"2375","white","try",1
"2376","end","troubl",1
"2377","like","live",1
"2378","alright","place",1
"2379","negro","leader",1
"2380","moral","soldier",1
"2381","soldier","drop",1
"2382","moral","drop",1
"2383","drop","happen",1
"2384","happen","negro",1
"2385","white","fellow",1
"2386","negro","dirti",1
"2387","dirti","white",1
"2388","dirti","fellow",1
"2389","make","good",1
"2390","good","soldier",1
"2391","separ","outfit",1
"2392","make","soldier",1
"2393","soldier","separ",1
"2394","good","separ",1
"2395","soldier","outfit",1
"2396","think","like",1
"2397","like","wai",1
"2398","larg","unit",1
"2399","unit","work",1
"2400","win","war",1
"2401","larg","work",1
"2402","work","function",1
"2403","enough","southern",1
"2404","caus","troubl",1
"2405","outfit","caus",1
"2406","southern","outfit",1
"2407","outfit","troubl",1
"2408","enough","outfit",1
"2409","good","race",1
"2410","gener","rule",1
"2411","cooper","good",1
"2412","rule","race",1
"2413","race","cooper",1
"2414","gener","race",1
"2415","race","good",1
"2416","rule","cooper",1
"2417","like","associ",1
"2418","major","peopl",1
"2419","peopl","like",1
"2420","train","hard",1
"2421","belief","train",1
"2422","mani","fight",1
"2423","enough","fit",1
"2424","fight","negro",1
"2425","negro","white",1
"2426","mani","negro",1
"2427","fight","white",1
"2428","outfit","enough",1
"2429","want","sleep",1
"2430","sleep","negro",1
"2431","good","idea",1
"2432","write","get",1
"2433","good","cooper",1
"2434","cooper","mix",1
"2435","good","mix",1
"2436","negro","act",1
"2437","differ","habit",1
"2438","act","think",1
"2439","negro","think",1
"2440","habit","respect",1
"2441","think","differ",1
"2442","differ","respect",1
"2443","white","peopl",1
"2444","negro","mix",1
"2445","peopl","like",1
"2446","like","negro",1
"2447","war","win",1
"2448","white","like",1
"2449","like","mix",1
"2450","feel","good",1
"2451","white","soldier",1
"2452","unclear","unclear",1
"2453","negro","white",1
"2454","enabl","co.oper",1
"2455","white","adjust",1
"2456","negro","think",1
"2457","white","soldier",1
"2458","bitter","white",1
"2459","think","bitter",1
"2460","bitter","soldier",1
"2461","work","soldier",1
"2462","function","work",1
"2463","big","black",1
"2464","black","car",1
"2465","stripe","suit",1
"2466","big","car",1
"2467","give","big",1
"2468","car","stripe",1
"2469","give","black",1
"2470","black","stripe",1
"2471","car","suit",1
"2472","suit","unclear",1
"2473","unclear","unclear",1
