"","source","target","weight"
"12562","wast","monei",1
"12563","monei","send",1
"12564","find","food",1
"12565","outfit","poor",1
"12566","servic","bad",1
"12567","bad","Laundri",1
"12568","Laundri","bad",1
"12569","get","right",1
"12570","kind","train",1
"12571","train","combat",1
"12572","officr","good",1
"12573","littl","half",1
"12574","half","putrid",1
"12575","swell","except",1
"12576","except","infantri",1
"12577","dress","enough",1
"12578","enough","cold",1
"12579","close","hope",1
"12580","win","war",1
"12581","grai","man",1
"12582","civilian","stick",1
"12583","poupul","soldier",1
"12584","soldier","nearbi",1
"12585","govern","wast",1
"12586","wast","send",1
"12587","gener","find",1
"12588","food","outfit",1
"12589","clean","bad",1
"12590","get","kind",1
"12591","right","train",1
"12592","combat","much",1
"12593","shoot","think",1
"12594","good","littl",1
"12595","except","driver",1
"12596","driver","dress",1
"12597","warm","cold",1
"12598","enough","weather",1
"12599","weather","close",1
"12600","hope","outfit",1
"12601","man","civilian",1
"12602","civilian","soldier",1
"12603","stick","nearbi",1
"12604","soldier","camp",1
"12605","area","govern",1
"12606","govern","monei",1
"12607","servic","Laundri",1
"12608","bad","bad",1
"12609","kind","combat",1
"12610","combat","hike",1
"12611","hike","enough",1
"12612","enough","think",1
"12613","think","officr",1
"12614","littl","putrid",1
"12615","putrid","swell",1
"12616","swell","infantri",1
"12617","infantri","dress",1
"12618","driver","warm",1
"12619","dress","cold",1
"12620","warm","weather",1
"12621","cold","close",1
"12622","war","grai",1
"12623","hair","civilian",1
"12624","man","poupul",1
"12625","poupul","nearbi",1
"12626","stick","camp",1
"12627","govern","send",1
"12628","easi","man",1
"12629","paragraph","man",1
"12630","branch","servic",1
"12631","offic","easi",1
"12632","man","offic",1
"12633","man","Satasifi",1
"12634","Satasifi","branch",1
"12635","offic","offic",1
"12636","mexican","peopl",1
"12637","peopl","talk",1
"12638","spanish","languag",1
"12639","train","duti",1
"12640","white","boi",1
"12641","differ","unclear",1
"12642","mexican","talk",1
"12643","talk","spanish",1
"12644","peopl","spanish",1
"12645","talk","languag",1
"12646","languag","train",1
"12647","boi","understand",1
"12648","unclear","unclear",1
"12649","unclear","mexican",1
"12650","mexican","spanish",1
"12651","peopl","languag",1
"12652","spanish","train",1
"12653","languag","duti",1
"12654","white","understand",1
"12655","town","close",1
"12656","armi","camp",1
"12657","nice","gui",1
"12658","close","armi",1
"12659","camp","polic",1
"12660","think","much",1
"12661","much","soldier",1
"12662","soldier","question",1
"12663","imposs","get",1
"12664","town","armi",1
"12665","close","camp",1
"12666","armi","polic",1
"12667","question","town",1
"12668","town","camp",1
"12669","polic","think",1
"12670","think","soldier",1
"12671","much","question",1
"12672","question","M.p",1
"12673","M.p","nice",1
"12674","infantri","imposs",1
"12675","time","enough",1
"12676","food","lousi",1
"12677","lousi","time",1
"12678","questionnair","cover",1
"12679","much","goat",1
"12680","boi","holler",1
"12681","goat","meat",1
"12682","white","soldier",1
"12683","meat","poor",1
"12684","fee","try",1
"12685","try","fee",1
"12686","holler","goat",1
"12687","good","meat",1
"12688","poor","fee",1
"12689","fee","much",1
"12690","boi","goat",1
"12691","holler","meat",1
"12692","associ","white",1
"12693","question","questionnair",1
"12694","fee","fee",1
"12695","fee","goat",1
"12696","goat","boi",1
"12697","boi","meat",1
"12698","meat","negro",1
"12699","associ","soldier",1
"12700","white","person",1
"12701","white","race",1
"12702","race","nether",1
"12703","civilian","life",1
"12704","differ","type",1
"12705","white","peopl",1
"12706","white","girl",1
"12707","big","term",1
"12708","unfair","ask",1
"12709","ask","white",1
"12710","person","give",1
"12711","give","opinion",1
"12712","white","nether",1
"12713","good","friend",1
"12714","take","consider",1
"12715","consider","race",1
"12716","type","peopl",1
"12717","unclear","bigest",1
"12718","bigest","big",1
"12719","big","crimin",1
"12720","get","limit",1
"12721","fuck","white",1
"12722","plai","big",1
"12723","get","big",1
"12724","questionnair","right",1
"12725","ask","person",1
"12726","white","give",1
"12727","race","differ",1
"12728","differ","peopl",1
"12729","limit","crime",1
"12730","fuck","girl",1
"12731","big","paper",1
"12732","get","term",1
"12733","hand","sai",1
"12734","right","unfair",1
"12735","unfair","white",1
"12736","person","opinion",1
"12737","nether","hellish",1
"12738","take","race",1
"12739","race","type",1
"12740","unclear","unclear",1
"12741","unclear","big",1
"12742","bigest","crimin",1
"12743","paper","get",1
"12744","sai","soldier",1
"12745","beach","land",2
"12746","run","night",2
"12747","month","train",1
"12748","take","train",1
"12749","train","beach",1
"12750","beach","want",1
"12751","want","get",1
"12752","night","enemi",1
"12753","night","run",1
"12754","get","feel",1
"12755","feel","wai",1
"12756","train","land",1
"12757","land","find",1
"12758","know","land",1
"12759","land","beach",1
"12760","enemi","wire",1
"12761","run","beach",1
"12762","beach","land",1
"12763","land","hospit",1
"12764","night","beach",1
"12765","wai","wire",1
"12766","take","beach",1
"12767","beach","find",1
"12768","find","thing",1
"12769","beach","get",1
"12770","run","enemi",1
"12771","try","night",1
"12772","learn","run",1
"12773","night","land",1
"12774","land","get",1
"12775","get","wai",1
"12776","servic","feel",1
"12777","soldier","train",1
"12778","solid","week",1
"12779","week","look",1
"12780","price","ask",1
"12781","littl","thing",1
"12782","solid","look",1
"12783","weekend","relax",1
"12784","relax","get",1
"12785","mention","transport",1
"12786","transport","terribl",1
"12787","high","paragraph",1
"12788","congest","top",1
"12789","end","mean",1
"12790","mean","enjoy",1
"12791","train","solid",1
"12792","camp","mention",1
"12793","terribl","price",1
"12794","ask","take",1
"12795","take","town",1
"12796","paragraph","price",1
"12797","price","surrond",1
"12798","town","end",1
"12799","soldier","solid",1
"12800","train","week",1
"12801","look","weekend",1
"12802","weekend","get",1
"12803","get","camp",1
"12804","mention","terribl",1
"12805","terribl","ask",1
"12806","price","take",1
"12807","surrond","high",1
"12808","high","congest",1
"12809","blame","soldier",1
"12810","soldier","restrict",1
"12811","restrict","town",1
"12812","end","enjoy",1
"12813","time","brother",1
"12814","brother","make",1
"12815","make","good",1
"12816","good","team",1
"12817","time","make",1
"12818","brother","good",1
"12819","make","team",1
"12820","war","want",1
"12821","question","time",1
"12822","time","good",1
"12823","brother","team",1
"12824","question","brother",1
"12825","time","team",1
"12826","team","split",1
"12827","complet","outfit",1
"12828","lie","ideal",1
"12829","take","care",1
"12830","sick","hors",1
"12831","want","stai",1
"12832","stai","armi",1
"12833","armi","war",1
"12834","outfit","stock",1
"12835","stock","implement",1
"12836","implement","farm",1
"12837","count","shortag",1
"12838","shortag","labor",1
"12839","like","kind",1
"12840","kind","work",1
"12841","like","get",1
"12842","care","sick",1
"12843","complet","stock",1
"12844","ideal","count",1
"12845","labor","like",1
"12846","take","sick",1
"12847","care","hors",1
"12848","think","want",1
"12849","want","armi",1
"12850","stai","war",1
"12851","outfit","implement",1
"12852","stock","farm",1
"12853","lie","count",1
"12854","count","labor",1
"12855","like","work",1
"12856","take","hors",1
"12857","practic","war",1
"12858","write","concern",1
"12859","good","thing",1
"12860","bui","cake",1
"12861","train","connect",1
"12862","good","connect",1
"12863","concern","questionnair",1
"12864","like","make",1
"12865","make","comment",1
"12866","cake","candi",1
"12867","comment","make",1
"12868","make","train",1
"12869","connect","soldier",1
"12870","write","questionnair",1
"12871","comment","food",1
"12872","food","get",1
"12873","get","think",1
"12874","thing","bui",1
"12875","bui","candi",1
"12876","make","connect",1
"12877","good","soldier",1
"12878","questionnair","like",1
"12879","like","comment",1
"12880","good","bui",1
"12881","thing","cake",1
"12882","comment","train",1
"12883","larg","contain",1
"12884","much","meal",1
"12885","meal","egg",1
"12886","egg","butter",1
"12887","butter","coffe",1
"12888","cook","larg",1
"12889","process","cook",1
"12890","amount","hike",1
"12891","improv","chow",1
"12892","chow","instanc",1
"12893","get","much",1
"12894","think","food",1
"12895","food","cook",1
"12896","cook","contain",1
"12897","contain","season",1
"12898","season","process",1
"12899","eat","sox",1
"12900","sox","light",1
"12901","light","amount",1
"12902","much","egg",1
"12903","meal","butter",1
"12904","egg","coffe",1
"12905","larg","season",1
"12906","good","ideal",1
"12907","big","ideal",1
"12908","get","ideal",1
"12909","ideal","solid",1
"12910","solid","put",1
"12911","ideal","help",1
"12912","help","solid",1
"12913","solid","servic",1
"12914","delet","think",1
"12915","think","need",1
"12916","need","break",1
"12917","break","get",1
"12918","questionnair","good",1
"12919","ideal","get",1
"12920","big","help",1
"12921","servic","delet",1
"12922","delet","delet",1
"12923","littl","crazi",1
"12924","ask","person",1
"12925","advanc","rank",1
"12926","think","questionnair",1
"12927","take","person",1
"12928","person","name",1
"12929","name","try",1
"12930","question","ask",1
"12931","person","feel",1
"12932","questionnair","littl",1
"12933","person","wai",1
"12934","see","know",1
"12935","feel","advanc",1
"12936","rank","think",1
"12937","think","advanc",1
"12938","questionnair","crazi",1
"12939","take","name",1
"12940","person","try",1
"12941","wai","see",1
"12942","know","help",1
"12943","fine","questioni",1
"12944","soldier","opion",1
"12945","armi","life",1
"12946","like","sai",1
"12947","opion","get",1
"12948","get","soldier",1
"12949","questioni","opion",1
"12950","get","opion",1
"12951","opion","armi",1
"12952","fine","opion",1
"12953","opion","soldier",1
"12954","soldier","armi",1
"12955","opion","life",1
"12956","good","opinion",1
"12957","question","ask",1
"12958","clear","make",1
"12959","uneduc","give",1
"12960","give","good",1
"12961","questionair","clear",1
"12962","give","opinion",1
"12963","opinion","question",1
"12964","make","uneduc",1
"12965","uneduc","good",1
"12966","good","question",1
"12967","opinion","ask",1
"12968","white","marri",2
"12969","marri","color",2
"12970","white","race",1
"12971","white","man",1
"12972","man","marri",1
"12973","color","girl",1
"12974","white","woman",1
"12975","woman","marri",1
"12976","color","man",1
"12977","negro","district",1
"12978","sai","write",1
"12979","twain","meet",1
"12980","color","white",1
"12981","girl","terribl",1
"12982","man","repuls",1
"12983","want","see",1
"12984","common","see",1
"12985","sai","marri",1
"12986","color","race",1
"12987","race","white",1
"12988","color","terribl",1
"12989","terribl","white",1
"12990","color","repuls",1
"12991","see","negro",1
"12992","district","woman",1
"12993","white","white",1
"12994","race","man",1
"12995","man","color",1
"12996","marri","girl",1
"12997","terribl","woman",1
"12998","woman","color",1
"12999","marri","man",1
"13000","see","district",1
"13001","negro","woman",1
"13002","good","questionnair",1
"13003","get","opinion",1
"13004","questionnair","get",1
"13005","opinion","peopl",1
"13006","think","good",1
"13007","good","get",1
"13008","good","idea",1
"13009","idea","provid",1
"13010","soldier","know",1
"13011","home","front",1
"13012","think","good",1
"13013","think","questionnair",1
"13014","good","provid",1
"13015","provid","us",1
"13016","privileg","express",1
"13017","express","opinion",1
"13018","questionnair","good",1
"13019","idea","us",1
"13020","worth","paragraph",1
"13021","know","thing",1
"13022","front","paragraph",1
"13023","paragraph","think",1
"13024","good","food",1
"13025","food","give",1
"13026","give","soldier",1
"13027","poor","paragraph",1
"13028","paragraph","thank",1
"13029","questionnair","idea",1
"13030","good","us",1
"13031","soldier","thing",1
"13032","thing","armi",1
"13033","home","paragraph",1
"13034","paragraph","good",1
"13035","think","food",1
"13036","thank","privileg",1
"13037","privileg","opinion",1
"13038","good","food",1
"13039","take","civiloen",1
"13040","civiloen","life",1
"13041","think","place",1
"13042","take","life",1
"13043","place","good",1
"13044","food","take",1
"13045","place","food",1
"13046","good","take",1
"13047","food","civiloen",1
"13048","get","food",2
"13049","get","good",1
"13050","good","food",1
"13051","good","soldier",1
"13052","good","food",1
"13053","english","peopl",1
"13054","peopl","eat",1
"13055","like","ask",1
"13056","camp","know",1
"13057","eat","kind",1
"13058","kind","crap",1
"13059","get","thing",1
"13060","thing","decent",1
"13061","decent","cook",1
"13062","english","eat",1
"13063","eat","food",1
"13064","drink","unclear",1
"13065","know","civilian",1
"13066","crap","get",1
"13067","food","terribl",1
"13068","peopl","food",1
"13069","food","camp",1
"13070","eat","crap",1
"13071","blame","cook",1
"13072","get","decent",1
"13073","thing","cook",1
"13074","soldier","good",1
"13075","man","fif",1
"13076","fif","opinion",1
"13077","opinion","english",1
"13078","english","food",1
"13079","unclear","unclear",1
"13080","negro","white",2
"13081","white","soldier",1
"13082","question","negro",1
"13083","theater","servic",1
"13084","good","think",1
"13085","negro","soldier",1
"13086","soldier","thing",1
"13087","thing","wonder",1
"13088","question","white",1
"13089","white","thing",1
"13090","servic","good",1
"13091","white","man",1
"13092","mix","collard",1
"13093","collard","white",1
"13094","collard","man",1
"13095","man","part",1
"13096","mix","white",1
"13097","man","outfit",1
"13098","outfit","work",1
"13099","work","man",1
"13100","excel","idea",1
"13101","think","idea",1
"13102","idea","question",1
"13103","question","soldier",1
"13104","think","question",1
"13105","idea","soldier",1
"13106","pepper","belli",2
"13107","get","enough",1
"13108","enough","food",1
"13109","top","kick",1
"13110","much","parcheal",1
"13111","get","food",1
"13112","parcheal","partial",1
"13113","outfit","figur",1
"13114","food","paragraph",1
"13115","kick","skipper",1
"13116","skipper","paragraph",1
"13117","much","partial",1
"13118","partial","thare",1
"13119","kind","paragraph",1
"13120","leav","captain",1
"13121","captain","stick",1
"13122","stick","pepper",1
"13123","belli","belli",1
"13124","enough","paragraph",1
"13125","top","skipper",1
"13126","paragraph","give",1
"13127","stick","belli",1
"13128","like","good",1
"13129","good","food",1
"13130","get","rid",1
"13131","gold","brick",1
"13132","like","food",1
"13133","butter","egg",1
"13134","offic","get",1
"13135","food","plenti",1
"13136","egg","compani",1
"13137","compani","week",1
"13138","week","cooper",1
"13139","offic","rid",1
"13140","good","plenti",1
"13141","cooper","offic",1
"13142","rid","gold",1
"13143","draft","man",1
"13144","much","hard",1
"13145","hard","chanc",1
"13146","sever","case",1
"13147","Army","life",1
"13148","take","order",1
"13149","think","rate",1
"13150","pass","test",1
"13151","think","draft",1
"13152","much","chanc",1
"13153","chanc","promot",1
"13154","promot","place",1
"13155","nation","outfit",1
"13156","know","sever",1
"13157","interest","Army",1
"13158","advanc","take",1
"13159","abl","qualifi",1
"13160","think","man",1
"13161","man","much",1
"13162","hard","promot",1
"13163","place","unit",1
"13164","unit","nation",1
"13165","outfit","paragraph",1
"13166","paragraph","know",1
"13167","know","case",1
"13168","case","man",1
"13169","interest","life",1
"13170","paragraph","try",1
"13171","try","advanc",1
"13172","advanc","order",1
"13173","order","obei",1
"13174","paragraph","think",1
"13175","rate","give",1
"13176","qualifi","rate",1
"13177","draft","much",1
"13178","man","hard",1
"13179","much","promot",1
"13180","chanc","place",1
"13181","sever","man",1
"13182","man","rate",1
"13183","take","obei",1
"13184","obei","man",1
"13185","paragraph","rate",1
"13186","think","give",1
"13187","test","abl",1
"13188","hard","work",1
"13189","work","soldier",1
"13190","believ","amount",1
"13191","amount","food",1
"13192","hard","soldier",1
"13193","food","suffici",1
"13194","suffici","hard",1
"13195","believ","food",1
"13196","suffici","work",1
"13197","high","offic",1
"13198","regist","cook",1
"13199","baker","school",1
"13200","school","work",1
"13201","know","much",1
"13202","think","polit",1
"13203","take","place",1
"13204","will","continu",1
"13205","will","sacrific",1
"13206","food","exclud",1
"13207","offic","see",1
"13208","cook","baker",1
"13209","baker","work",1
"13210","part","countri",1
"13211","fellow","outfit",1
"13212","outfit","kick",1
"13213","kick","food",1
"13214","cook","think",1
"13215","duti","high",1
"13216","high","see",1
"13217","see","regist",1
"13218","fellow","compani",1
"13219","cook","school",1
"13220","work","field",1
"13221","field","think",1
"13222","mix","armi",1
"13223","place","batlallion",1
"13224","believ","part",1
"13225","countri","will",1
"13226","fight","will",1
"13227","sacrific","paragraph",1
"13228","duti","offic",1
"13229","see","cook",1
"13230","cook","fellow",1
"13231","cook","work",1
"13232","school","field",1
"13233","think","compani",1
"13234","polit","mix",1
"13235","take","batlallion",1
"13236","get","small",1
"13237","littl","food",1
"13238","half","prepar",1
"13239","new","cook",1
"13240","outfit","get",1
"13241","ration","outfit",1
"13242","outfit","small",1
"13243","small","dai",1
"13244","dai","littl",1
"13245","get","dai",1
"13246","dai","food",1
"13247","delet","delet",2
"13248","train","camp",1
"13249","good","soldier",1
"13250","soldier","expect",1
"13251","battl","field",1
"13252","place","engag",1
"13253","dai","week",1
"13254","food","situat",1
"13255","armi","fee",1
"13256","fee","boi",1
"13257","boi","good",1
"13258","good","expect",1
"13259","engag","emeni",1
"13260","eat","dai",1
"13261","week","month",1
"13262","time","test",1
"13263","test","endur",1
"13264","endur","delet",1
"13265","train","man",1
"13266","man","starv",1
"13267","starv","death",1
"13268","delet","improv",1
"13269","yard","armi",1
"13270","field","place",1
"13271","place","emeni",1
"13272","eat","week",1
"13273","dai","month",1
"13274","insert","train",1
"13275","death","camp",1
"13276","camp","food",1
"13277","armi","boi",1
"13278","fee","good",1
"13279","battl","place",1
"13280","field","engag",1
"13281","much","eat",1
"13282","time","endur",1
"13283","test","delet",1
"13284","train","starv",1
"13285","man","death",1
"13286","camp","situat",1
"13287","question","ask",2
"13288","mention","question",1
"13289","social","basi",1
"13290","ask","concern",1
"13291","questionnair","mention",1
"13292","question","concern",1
"13293","concern","impress",1
"13294","food","moral",1
"13295","moral","cloth",1
"13296","unclear","train",1
"13297","put","limit",1
"13298","low","moral",1
"13299","gener","questionnair",1
"13300","questionnair","allright",1
"13301","questionnair","question",1
"13302","basi","question",1
"13303","ask","impress",1
"13304","impress","food",1
"13305","cloth","question",1
"13306","limit","low",1
"13307","moral","soldier",1
"13308","soldier","gener",1
"13309","nation","social",1
"13310","social","question",1
"13311","basi","ask",1
"13312","question","impress",1
"13313","food","cloth",1
"13314","cloth","ask",1
"13315","unclear","unclear",1
"13316","gener","allright",1
"13317","like","stai",1
"13318","think","soldier",1
"13319","let","get",1
"13320","outfit","like",1
"13321","chanc","show",1
"13322","stai","armi",1
"13323","armi","war",1
"13324","Cavalri","think",1
"13325","get","outfit",1
"13326","get","chanc",1
"13327","week","hell",2
"13328","equip","week",2
"13329","plai","favor",1
"13330","kick","hell",1
"13331","give","liberti",1
"13332","pass","furlough",1
"13333","paragraph","displai",1
"13334","displai","equip",1
"13335","equip","inspect",1
"13336","inspect","week",1
"13337","us","sens",1
"13338","displai","equip",1
"13339","equip","inspect",1
"13340","inspect","week",1
"13341","soldier","give",1
"13342","return","paragraph",1
"13343","paragraph","pass",1
"13344","furlough","time",1
"13345","paragraph","non-com",1
"13346","non-com","plai",1
"13347","week","kick",1
"13348","hell","us",1
"13349","sens","displai",1
"13350","liberti","get",1
"13351","non-com","favor",1
"13352","paragraph","equip",1
"13353","displai","inspect",1
"13354","displai","inspect",1
"13355","produc","food",1
"13356","food","stuff",1
"13357","produc","stuff",1
"13358","shortag","food",1
"13359","eat","fear",1
"13360","take","credit",1
"13361","time","get",1
"13362","allwai","take",1
"13363","credit","leav",1
"13364","leav","hold",1
"13365","hold","bag",1
"13366","bag","time",1
"13367","allwai","credit",1
"13368","take","leav",1
"13369","bag","get",1
"13370","get","return",1
"13371","credit","hold",1
"13372","leav","bag",1
"13373","hold","time",1
"13374","time","return",1
"13375","medic","detach",1
"13376","hour","extra",1
"13377","extra","duti",1
"13378","get","cure",1
"13379","batteri","command",1
"13380","man","will",1
"13381","detach","fear",1
"13382","hour","duti",1
"13383","work","hour",1
"13384","hour","drill",1
"13385","afraid","report",1
"13386","fellow","treat",1
"13387","sure","batteri",1
"13388","command","get",1
"13389","get","good",1
"13390","good","result",1
"13391","medic","fear",1
"13392","think","fellow",1
"13393","medic","get",1
"13394","come","work",1
"13395","man","afraid",1
"13396","report","medic",1
"13397","sure","command",1
"13398","batteri","get",1
"13399","afraid","sick",1
"13400","fear","hour",1
"13401","medic","cure",1
"13402","work","drill",1
"13403","drill","sai",1
"13404","outfit","man",1
"13405","treat","sure",1
"13406","command","good",1
"13407","get","result",1
"13408","think","plai",1
"13409","plai","part",1
"13410","war","ship",1
"13411","ship","plane",1
"13412","plane","Ther",1
"13413","chanc","promot",1
"13414","dull","monoton",1
"13415","interest","job",1
"13416","part","war",1
"13417","Ther","chanc",1
"13418","think","part",1
"13419","war","plane",1
"13420","ship","Ther",1
"13421","father","ag",1
"13422","benefit","man",1
"13423","on","interest",1
"13424","concern","line",1
"13425","mother","dad",1
"13426","war","affect",1
"13427","see","father",1
"13428","present","head",1
"13429","shortag","manpow",1
"13430","manpow","threaten",1
"13431","threaten","job",1
"13432","brother","sister",1
"13433","sister","marri",1
"13434","marri","live",1
"13435","like","know",1
"13436","make","life",1
"13437","present","pleasant",1
"13438","think","war",1
"13439","whole","know",1
"13440","previou","year",1
"13441","line","mother",1
"13442","see","ag",1
"13443","ag","worri",1
"13444","worri","work",1
"13445","head","firm",1
"13446","firm","shortag",1
"13447","life","present",1
"13448","war","benefit",1
"13449","man","whole",1
"13450","know","learn",1
"13451","month","armi",1
"13452","father","worri",1
"13453","shortag","threaten",1
"13454","manpow","job",1
"13455","job","mother",1
"13456","son","servic",1
"13457","servic","brother",1
"13458","brother","marri",1
"13459","sister","live",1
"13460","live","leav",1
"13461","comment","think",1
"13462","war","man",1
"13463","benefit","whole",1
"13464","learn","month",1
"13465","question","call",1
"13466","good","idea",1
"13467","enlit","man",1
"13468","good","tast",1
"13469","qualifi","engin",1
"13470","engin","room",1
"13471","troop","transport",1
"13472","mine","planter",1
"13473","lot","discuss",1
"13474","man","opinion",1
"13475","paragraph","question",1
"13476","engin","stationari",1
"13477","planter","sweeper",1
"13478","get","chanc",1
"13479","call","lot",1
"13480","paragraph","gener",1
"13481","enlit","opinion",1
"13482","opinion","questionair",1
"13483","tast","space",1
"13484","space","paragraph",1
"13485","qualifi","stationari",1
"13486","experi","like",1
"13487","room","troop",1
"13488","transport","mine",1
"13489","mine","sweeper",1
"13490","question","lot",1
"13491","discuss","give",1
"13492","idea","enlit",1
"13493","questionair","good",1
"13494","good","space",1
"13495","engin","troop",1
"13496","room","transport",1
"13497","troop","mine",1
"13498","transport","planter",1
"13499","sweeper","think",1
"13500","think","get",1
"13501","leav","face",1
"13502","part","take",1
"13503","get","action",1
"13504","whole","idea",1
"13505","countri","lie",1
"13506","unclear","land",1
"13507","numb","ship",1
"13508","ship","accross",1
"13509","accross","let",1
"13510","take","outfit",1
"13511","outfit","get",1
"13512","question","paragraph",1
"13513","land","unclear",1
"13514","face","numb",1
"13515","part","outfit",1
"13516","outfit","action",1
"13517","on","choic",1
"13518","choic","paragraph",1
"13519","paragraph","whole",1
"13520","idea","questionair",1
"13521","questionair","good",1
"13522","leav","numb",1
"13523","numb","accross",1
"13524","ship","let",1
"13525","let","part",1
"13526","take","get",1
"13527","action","on",1
"13528","paragraph","idea",1
"13529","whole","questionair",1
"13530","white","peopl",1
"13531","poor","class",1
"13532","servic","club",1
"13533","answer","question",1
"13534","north","negro",1
"13535","class","peopl",1
"13536","minor","white",1
"13537","peopl","deal",1
"13538","littl","poor",1
"13539","poor","peopl",1
"13540","think","want",1
"13541","outfit","armi",1
"13542","feel","place",1
"13543","P.X.","servic",1
"13544","club","alright",1
"13545","question","north",1
"13546","negro","minor",1
"13547","minor","peopl",1
"13548","white","deal",1
"13549","littl","class",1
"13550","want","outfit",1
"13551","armi","feel",1
"13552","P.X.","club",1
"13553","servic","alright",1
"13554","armi","request",1
"13555","request","transfer",1
"13556","think","armi",1
"13557","transfer","consid",1
"13558","armi","transfer",1
"13559","consid","turn",1
"13560","entir","armi",1
"13561","armi","seem",1
"13562","much","wast",1
"13563","ass","kiss",1
"13564","entir","seem",1
"13565","soldier","gain",1
"13566","seem","run",1
"13567","polit","keep",1
"13568","merit","ass",1
"13569","armi","run",1
"13570","wast","polit",1
"13571","keep","armi",1
"13572","armi","soldier",1
"13573","gain","merit",1
"13574","merit","kiss",1
"13575","give","chanc",2
"13576","colleg","student",1
"13577","next","fellow",1
"13578","comprehens","test",1
"13579","right","peopl",1
"13580","chanc","promot",1
"13581","non-com","make",1
"13582","base","comprehens",1
"13583","test","write",1
"13584","basi","know",1
"13585","know","right",1
"13586","hocu","pocu",1
"13587","pocu","give",1
"13588","give","man",1
"13589","man","chanc",1
"13590","chanc","prove",1
"13591","prove","worth",1
"13592","come","armi",1
"13593","good","next",1
"13594","fellow","bright",1
"13595","think","non-com",1
"13596","make","promot",1
"13597","promot","base",1
"13598","base","test",1
"13599","comprehens","write",1
"13600","know","peopl",1
"13601","peopl","hocu",1
"13602","draft","come",1
"13603","armi","give",1
"13604","give","promot",1
"13605","good","fellow",1
"13606","next","bright",1
"13607","basi","right",1
"13608","right","hocu",1
"13609","hocu","give",1
"13610","pocu","man",1
"13611","man","prove",1
"13612","chanc","worth",1
"13613","larg","part",1
"13614","question","deal",1
"13615","deal","negro",1
"13616","negro","white",1
"13617","fail","see",1
"13618","see","connect",1
"13619","part","question",1
"13620","question","negro",1
"13621","white","fail",1
"13622","understand","larg",1
"13623","larg","question",1
"13624","part","deal",1
"13625","deal","white",1
"13626","fail","connect",1
"13627","like","know",1
"13628","month","war",1
"13629","keep","month",1
"13630","draft","board",1
"13631","marri","man",1
"13632","think","draft",1
"13633","man","child",1
"13634","child","accept",1
"13635","think","board",1
"13636","board","check",1
"13637","marri","child",1
"13638","draft","check",1
"13639","check","marri",1
"13640","man","accept",1
"13641","unclear","unclear",3
"13642","act","differ",1
"13643","unclear","peopl",1
"13644","like","peopl",1
"13645","peopl","north",1
"13646","differ","unclear",1
"13647","good","idea",1
"13648","soldier","opinion",1
"13649","arm","forc",1
"13650","believ","questionnair",1
"13651","opinion","worth",1
"13652","worth","lot",1
"13653","forc","win",1
"13654","win","war",1
"13655","idea","soldier",1
"13656","soldier","worth",1
"13657","lot","armi",1
"13658","arm","win",1
"13659","questionnair","good",1
"13660","good","soldier",1
"13661","idea","opinion",1
"13662","opinion","lot",1
"13663","forc","war",1
"13664","differ","part",2
"13665","buss","station",2
"13666","run","part",2
"13667","buss","servic",1
"13668","can","get",1
"13669","servic","poor",1
"13670","poor","buss",1
"13671","buss","run",1
"13672","run","differ",1
"13673","camp","buss",1
"13674","half","walk",1
"13675","station","get",1
"13676","get","buse",1
"13677","buse","can",1
"13678","get","buss",1
"13679","load","half",1
"13680","half","stand",1
"13681","wai","tow",1
"13682","tow","bu",1
"13683","bu","run",1
"13684","buss","poor",1
"13685","part","camp",1
"13686","camp","station",1
"13687","walk","mile",1
"13688","mile","bu",1
"13689","walk","buss",1
"13690","buss","get",1
"13691","buse","get",1
"13692","can","buss",1
"13693","buss","street",1
"13694","part","Camp",1
"13695","servic","buss",1
"13696","poor","run",1
"13697","buss","differ",1
"13698","differ","camp",1
"13699","station","differ",1
"13700","bu","walk",1
"13701","walk","station",1
"13702","station","buse",1
"13703","get","can",1
"13704","street","load",1
"13705","load","stand",1
"13706","stand","wai",1
"13707","wai","bu",1
"13708","tow","run",1
"13709","independ","work",1
"13710","like","outfit",1
"13711","like","action",1
"13712","action","independ",1
"13713","man","ask",1
"13714","ask","think",1
"13715","think","condit",1
"13716","action","work",1
"13717","condit","duti",1
"13718","duti","ag",1
"13719","southern","soldier",2
"13720","white","soldier",2
"13721","soldier","white",2
"13722","Northern","negro",1
"13723","northern","white",1
"13724","love","northern",1
"13725","white","southern",1
"13726","northern","soldier",1
"13727","soldier","call",1
"13728","call","love",1
"13729","white","Northern",1
"13730","negro","diffucult",1
"13731","diffucult","meet",1
"13732","meet","southern",1
"13733","soldier","northern",1
"13734","white","call",1
"13735","call","northern",1
"13736","regard","soldier",1
"13737","white","negro",1
"13738","Northern","diffucult",1
"13739","meet","soldier",1
"13740","southern","northern",1
"13741","northern","call",1
"13742","soldier","love",1
"13743","regard","question",2
"13744","work","citizen",1
"13745","southern","mind",1
"13746","protect","minor",1
"13747","allow","terror",1
"13748","take","car",1
"13749","eventu","victori",1
"13750","citi","larg",1
"13751","larg","popul",1
"13752","find","good",1
"13753","right","white",1
"13754","think","South",1
"13755","South","wrong",1
"13756","wrong","regard",1
"13757","regard","negro",1
"13758","fear","negro",1
"13759","fear","retribut",1
"13760","think","southern",1
"13761","mind","regard",1
"13762","question","black",1
