"","doc_id","term1","term2","cooc"
"30726","1107","get","chance",1
"30727","1107","chance","fill",1
"30728","1107","make","think",1
"30729","1107","like","complement",1
"30730","1107","complement","man",1
"30731","1107","department","write",1
"30732","1107","write","question",1
"30733","1107","question","good",1
"30734","1107","army","chance",1
"30735","1107","fill","list",1
"30736","1107","list","make",1
"30737","1107","think","rights",1
"30738","1107","man","war",1
"30739","1107","war","write",1
"30740","1107","question","best",1
"30741","1107","good","glad",1
"30742","1107","glad","opportunity",1
"30743","1107","opportunity","soldier",1
"30744","1107","get","fill",1
"30745","1107","like","man",1
"30746","1107","man","department",1
"30747","1107","department","question",1
"30748","1107","question","regards",1
"30749","1108","say","stop",1
"30750","1108","stop","state",1
"30751","1108","state","missippi",1
"30752","1108","hope","understand",1
"30753","1108","people","negro",1
"30754","1108","whites","see",1
"30755","1108","understand","thank",1
"30756","1108","negro","whites",1
"30757","1108","say","state",1
"30758","1108","stop","missippi",1
"30759","1108","try","people",1
"30760","1109","total","democracy",1
"30761","1109","think","system",1
"30762","1109","placing","man",1
"30763","1109","best","qualified",1
"30764","1109","unprepared","accept",1
"30765","1109","accept","appreciate",1
"30766","1109","appreciate","total",1
"30767","1109","system","army",1
"30768","1109","man","position",1
"30769","1109","total","flop",1
"30770","1109","appreciate","democracy",1
"30771","1109","democracy","think",1
"30772","1109","think","army",1
"30773","1109","army","placing",1
"30774","1109","placing","position",1
"30775","1109","position","best",1
"30776","1109","qualified","total",1
"30777","1109","unprepared","appreciate",1
"30778","1109","accept","total",1
"30779","1109","total","think",1
"30780","1109","democracy","system",1
"30781","1109","army","man",1
"30782","1109","position","qualified",1
"30783","1109","best","total",1
"30784","1110","feel","free",1
"30785","1110","personal","opinion",1
"30786","1110","chance","speak",1
"30787","1110","free","say",1
"30788","1110","give","soldier",1
"30789","1110","soldier","chance",1
"30790","1110","chance","express",1
"30791","1110","express","personal",1
"30792","1110","think","questionnaire",1
"30793","1110","questionnaire","fair",1
"30794","1110","feel","say",1
"30795","1110","say","think",1
"30796","1110","think","give",1
"30797","1110","express","opinion",1
"30798","1110","opinion","see",1
"30799","1110","best","ability",1
"30800","1110","proud","chance",1
"30801","1110","speak","feel",1
"30802","1110","give","chance",1
"30803","1110","soldier","express",1
"30804","1110","chance","personal",1
"30805","1110","personal","see",1
"30806","1111","express","opinion",1
"30807","1111","questionnaire","give",1
"30808","1111","give","individual",1
"30809","1111","individual","chance",1
"30810","1111","chance","express",1
"30811","1111","question","outspoken",1
"30812","1111","outspoken","part",1
"30813","1111","part","questionnaire",1
"30814","1111","chance","opinion",1
"30815","1111","questionnaire","individual",1
"30816","1111","give","chance",1
"30817","1111","individual","express",1
"30818","1112","service","club",1
"30819","1112","long","enough",1
"30820","1112","mix","group",1
"30821","1112","problem","concern",1
"30822","1112","different","persons",1
"30823","1112","give","opinion",1
"30824","1112","chance","test",1
"30825","1112","club","white",1
"30826","1112","white","negro",1
"30827","1112","enough","see",1
"30828","1112","hope","question",1
"30829","1112","question","help",1
"30830","1112","help","solve",1
"30831","1112","solve","question",1
"30832","1112","question","problem",1
"30833","1112","concern","opinion",1
"30834","1112","opinion","different",1
"30835","1112","thing","questionnaire",1
"30836","1112","test","one",1
"30837","1112","problem","service",1
"30838","1112","service","white",1
"30839","1112","long","see",1
"30840","1112","see","post",1
"30841","1112","concerned","hope",1
"30842","1112","question","concern",1
"30843","1112","problem","opinion",1
"30844","1112","opinion","persons",1
"30845","1112","problem","club",1
"30846","1112","club","negro",1
"30847","1112","hope","help",1
"30848","1112","question","solve",1
"30849","1112","help","question",1
"30850","1112","solve","problem",1
"30851","1112","concern","different",1
"30852","1113","better","chance",1
"30853","1113","commissioned","officer",1
"30854","1113","armed","service",1
"30855","1113","race","mour",1
"30856","1113","army","give",1
"30857","1113","give","negro",1
"30858","1113","negro","better",1
"30859","1113","become","commissioned",1
"30860","1113","encourage","race",1
"30861","1113","negro","chance",1
"30862","1113","chance","become",1
"30863","1113","become","officer",1
"30864","1113","encourage","mour",1
"30865","1113","army","negro",1
"30866","1113","give","better",1
"30867","1113","better","become",1
"30868","1113","service","encourage",1
"30869","1113","ally","complete",1
"30870","1114","negro","soldier",2
"30871","1114","better","treat",1
"30872","1114","negro","know",1
"30873","1114","know","think",1
"30874","1114","father","fight",1
"30875","1114","soldier","better",1
"30876","1114","negro","think",1
"30877","1114","think","bout",1
"30878","1114","bout","war",1
"30879","1114","war","father",1
"30880","1114","time","wonder",1
"30881","1114","father","thing",1
"30882","1114","negro","better",1
"30883","1114","soldier","treat",1
"30884","1114","treat","south",1
"30885","1114","south","negro",1
"30886","1114","know","bout",1
"30887","1114","war","fight",1
"30888","1114","thing","change",1
"30889","1114","negro","south",1
"30890","1114","treatment","negro",1
"30891","1114","negro","treat",1
"30892","1114","better","south",1
"30893","1114","south","know",1
"30894","1114","negro","bout",1
"30895","1114","think","war",1
"30896","1114","bout","father",1
"30897","1114","fight","time",1
"30898","1114","south","lynching",1
"30899","1114","lynching","treatment",1
"30900","1114","treatment","soldier",1
"30901","1114","wonder","treat",1
"30902","1115","seem","time",1
"30903","1115","question","seem",1
"30904","1115","share","time",1
"30905","1115","make","lot",1
"30906","1115","question","time",1
"30907","1115","time","one",1
"30908","1115","seem","one",1
"30909","1116","class","negro",2
"30910","1116","white","officer",1
"30911","1116","lower","class",1
"30912","1116","quick","thinking",1
"30913","1116","fast","work",1
"30914","1116","work","mind",1
"30915","1116","large","paper",1
"30916","1116","year","old",1
"30917","1116","old","child",1
"30918","1116","child","need",1
"30919","1116","entire","negro",1
"30920","1116","negro","race",1
"30921","1116","think","white",1
"30922","1116","case","white",1
"30923","1116","officer","laugh",1
"30924","1116","laugh","talk",1
"30925","1116","class","ignorant",1
"30926","1116","fact","classification",1
"30927","1116","lower","negro",1
"30928","1116","negro","quick",1
"30929","1116","thinking","fast",1
"30930","1116","fast","mind",1
"30931","1116","able","get",1
"30932","1116","get","job",1
"30933","1116","negro","white",1
"30934","1116","speaking","newspaper",1
"30935","1116","year","child",1
"30936","1116","old","need",1
"30937","1116","need","pair",1
"30938","1116","pair","glass",1
"30939","1116","glass","find",1
"30940","1116","find","article",1
"30941","1116","entire","race",1
"30942","1116","statement","questionnaire",1
"30943","1116","questionnaire","think",1
"30944","1116","case","officer",1
"30945","1116","white","laugh",1
"30946","1116","south","follow",1
"30947","1116","case","class",1
"30948","1116","ignorant","fact",1
"30949","1116","classification","negro",1
"30950","1116","negro","take",1
"30951","1116","take","lower",1
"30952","1116","negro","negro",1
"30953","1116","negro","dumb",1
"30954","1116","dumb","negro",1
"30955","1116","negro","ignorant",1
"30956","1116","negro","thinking",1
"30957","1116","quick","fast",1
"30958","1116","thinking","work",1
"30959","1116","mind","able",1
"30960","1116","white","associate",1
"30961","1116","associate","east",1
"30962","1116","south","situation",1
"30963","1116","situation","bad",1
"30964","1116","bad","war",1
"30965","1116","year","need",1
"30966","1116","child","pair",1
"30967","1116","article","negro",1
"30968","1116","scandal","entire",1
"30969","1116","officer","talk",1
"30970","1116","take","class",1
"30971","1116","ignorant","negro",1
"30972","1116","quick","work",1
"30973","1116","thinking","mind",1
"30974","1116","work","able",1
"30975","1116","able","job",1
"30976","1116","paper","year",1
"30977","1116","old","pair",1
"30978","1116","need","glass",1
"30979","1116","pair","find",1
"30980","1116","glass","article",1
"30981","1116","scandal","negro",1
"30982","1117","southern","officer",2
"30983","1117","southern","office",2
"30984","1117","office","isn",1
"30985","1117","boy","wasn",1
"30986","1117","swell","negro",1
"30987","1117","negro","help",1
"30988","1117","help","war",1
"30989","1117","treat","right",1
"30990","1117","office","place",1
"30991","1117","better","southern",1
"30992","1117","southern","isn",1
"30993","1117","isn","good",1
"30994","1117","reat","negro",1
"30995","1117","send","back",1
"30996","1117","wasn","good",1
"30997","1117","officer","treat",1
"30998","1117","place","usa",1
"30999","1117","better","office",1
"31000","1117","office","good",1
"31001","1117","good","negro",1
"31002","1117","inf","southern",1
"31003","1117","officer","reat",1
"31004","1117","treat","bad",1
"31005","1117","office","send",1
"31006","1117","back","boy",1
"31007","1117","boy","good",1
"31008","1117","good","self",1
"31009","1117","self","give",1
"31010","1117","give","care",1
"31011","1117","swell","help",1
"31012","1117","negro","war",1
"31013","1117","war","southern",1
"31014","1117","southern","treat",1
"31015","1117","right","office",1
"31016","1117","usa","better",1
"31017","1117","better","isn",1
"31018","1117","southern","good",1
"31019","1117","inf","officer",1
"31020","1117","southern","reat",1
"31021","1117","negro","dog",1
"31022","1117","bad","southern",1
"31023","1117","southern","send",1
"31024","1117","back","wasn",1
"31025","1118","white","man",2
"31026","1118","come","white",2
"31027","1118","white","get",2
"31028","1118","hold","prejudice",1
"31029","1118","white","soldier",1
"31030","1118","soldier","get",1
"31031","1118","man","hate",1
"31032","1118","car","come",1
"31033","1118","prejudice","negro",1
"31034","1118","white","hate",1
"31035","1118","hate","negro",1
"31036","1118","negro","bad",1
"31037","1118","bad","thannk",1
"31038","1118","hold","negro",1
"31039","1118","negro","come",1
"31040","1118","come","soldier",1
"31041","1118","get","car",1
"31042","1118","set","white",1
"31043","1118","man","get",1
"31044","1118","get","come",1
"31045","1118","come","man",1
"31046","1118","man","negro",1
"31047","1118","come","ride",1
"31048","1118","ride","car",1
"31049","1118","come","hold",1
"31050","1118","come","get",1
"31051","1118","soldier","car",1
"31052","1118","set","man",1
"31053","1118","come","hate",1
"31054","1118","white","negro",1
"31055","1118","hate","bad",1
"31056","1118","negro","thannk",1
"31057","1118","better","soldier",1
"31058","1119","poor","health",2
"31059","1119","long","time",1
"31060","1119","war","business",1
"31061","1119","business","get",1
"31062","1119","army","doctor",1
"31063","1119","doctor","say",1
"31064","1119","war","effort",1
"31065","1119","set","free",1
"31066","1119","wait","long",1
"31067","1119","time","get",1
"31068","1119","get","say",1
"31069","1119","war","get",1
"31070","1119","chance","see",1
"31071","1119","health","know",1
"31072","1119","army","say",1
"31073","1119","get","die",1
"31074","1119","die","prove",1
"31075","1119","make","hate",1
"31076","1119","hate","army",1
"31077","1119","force","stay",1
"31078","1119","wait","time",1
"31079","1119","long","get",1
"31080","1119","bottom","heart",1
"31081","1119","matter","war",1
"31082","1119","get","chance",1
"31083","1119","poor","know",1
"31084","1119","say","o.k",1
"31085","1119","guess","get",1
"31086","1119","thing","make",1
"31087","1119","health","good",1
"31088","1119","good","war",1
"31089","1119","half","good",1
"31090","1119","time","say",1
"31091","1119","say","think",1
"31092","1119","think","put",1
"31093","1119","heart","hope",1
"31094","1119","matter","business",1
"31095","1119","business","chance",1
"31096","1119","see","think",1
"31097","1119","think","stuff",1
"31098","1119","doctor","o.k",1
"31099","1119","o.k","guess",1
"31100","1119","get","prove",1
"31101","1119","prove","thing",1
"31102","1119","make","army",1
"31103","1119","army","work",1
"31104","1119","work","poor",1
"31105","1119","poor","good",1
"31106","1119","good","effort",1
"31107","1119","effort","set",1
"31108","1120","white","people",1
"31109","1120","people","want",1
"31110","1120","feel","good",1
"31111","1120","win","gather",1
"31112","1120","gather","seem",1
"31113","1120","white","want",1
"31114","1120","want","fight",1
"31115","1120","fight","war",1
"31116","1120","war","onces",1
"31117","1120","fight","gather",1
"31118","1120","give","negro",1
"31119","1120","good","thank",1
"31120","1120","thank","soldier",1
"31121","1120","win","win",1
"31122","1120","seem","white",1
"31123","1120","people","fight",1
"31124","1120","negro","fight",1
"31125","1120","fight","feel",1
"31126","1120","feel","thank",1
"31127","1120","way","win",1
"31128","1120","win","seem",1
"31129","1120","seem","people",1
"31130","1120","white","fight",1
"31131","1120","want","war",1
"31132","1120","fight","onces",1
"31133","1120","loose","give",1
"31134","1120","fight","good",1
"31135","1120","good","soldier",1
"31136","1121","short","war",1
"31137","1122","race","relationship",1
"31138","1122","question","speak",1
"31139","1122","self","term",1
"31140","1122","term","race",1
"31141","1122","speak","self",1
"31142","1122","term","relationship",1
"31143","1122","number","question",1
"31144","1122","self","race",1
"31145","1123","white","soldier",1
"31146","1123","think","negro",1
"31147","1123","negro","white",1
"31148","1123","soldier","get",1
"31149","1123","get","fine",1
"31150","1123","good","think",1
"31151","1123","negro","soldier",1
"31152","1123","white","get",1
"31153","1123","suppose","good",1
"31154","1123","think","fight",1
"31155","1123","think","white",1
"31156","1123","soldier","fine",1
"31157","1124","camp","busy",1
"31158","1124","busy","business",1
"31159","1124","essex","like",1
"31160","1124","camp","business",1
"31161","1124","business","like",1
"31162","1124","busy","like",1
"31163","1125","heart","give",1
"31164","1125","best","answer",1
"31165","1125","best","know",1
"31166","1125","able","answer",1
"31167","1125","answer","good",1
"31168","1125","thing","want",1
"31169","1125","want","say",1
"31170","1125","month","heart",1
"31171","1125","give","trouble",1
"31172","1125","know","much",1
"31173","1125","much","war",1
"31174","1125","say","able",1
"31175","1125","unable","month",1
"31176","1125","month","give",1
"31177","1125","heart","trouble",1
"31178","1125","trouble","time",1
"31179","1125","time","know",1
"31180","1125","able","duty",1
"31181","1125","able","good",1
"31182","1125","good","best",1
"31183","1125","thing","say",1
"31184","1125","able","soldiering",1
"31185","1125","know","war",1
"31186","1126","white","man",2
"31187","1126","man","chance",2
"31188","1126","white","woman",1
"31189","1126","negro","man",1
"31190","1126","woman","negro",1
"31191","1126","chance","man",1
"31192","1126","fight","white",1
"31193","1126","side","bless",1
"31194","1126","whites","home",1
"31195","1126","white","negro",1
"31196","1126","woman","man",1
"31197","1126","chance","negro",1
"31198","1126","negro","fight",1
"31199","1126","fight","man",1
"31200","1126","man","win",1
"31201","1126","white","win",1
"31202","1127","color","people",1
"31203","1127","give","job",1
"31204","1127","good","pay",1
"31205","1127","pay","short",1
"31206","1127","short","hour",1
"31207","1127","stop","lynch",1
"31208","1127","lynch","negro",1
"31209","1127","idea","help",1
"31210","1127","help","controll",1
"31211","1127","controll","give",1
"31212","1127","little","justice",1
"31213","1127","think","question",1
"31214","1127","chance","color",1
"31215","1127","job","good",1
"31216","1127","good","short",1
"31217","1127","pay","hour",1
"31218","1127","hour","stop",1
"31219","1127","stop","negro",1
"31220","1127","hope","idea",1
"31221","1127","give","little",1
"31222","1127","justice","army",1
"31223","1127","question","good",1
"31224","1127","chance","people",1
"31225","1127","people","war",1
"31226","1127","war","give",1
"31227","1127","give","good",1
"31228","1127","job","pay",1
"31229","1127","good","hour",1
"31230","1127","short","stop",1
"31231","1127","hour","lynch",1
"31232","1127","negro","south",1
"31233","1127","idea","controll",1
"31234","1127","help","give",1
"31235","1127","color","war",1
"31236","1127","war","job",1
"31237","1127","give","pay",1
"31238","1127","job","short",1
"31239","1127","pay","stop",1
"31240","1127","short","lynch",1
"31241","1127","hour","negro",1
"31242","1127","lynch","south",1
"31243","1128","soldier","shave",1
"31244","1128","exact","write",1
"31245","1128","iny","diffnce",1
"31246","1128","war","time",1
"31247","1128","thank","soldier",1
"31248","1128","diffnce","solder",1
"31249","1128","solder","war",1
"31250","1128","thank","shave",1
"31251","1128","shave","exact",1
"31252","1128","write","solder",1
"31253","1128","iny","solder",1
"31254","1128","solder","time",1
"31255","1128","soldier","exact",1
"31256","1128","shave","write",1
"31257","1128","exact","solder",1
"31258","1128","solder","thank",1
"31259","1128","diffnce","war",1
"31260","1128","time","tread",1
"31261","1129","dix","n.j",1
"31262","1129","job","day",1
"31263","1129","question","individual",1
"31264","1129","individual","hope",1
"31265","1129","hope","agree",1
"31266","1129","give","dix",1
"31267","1130","good","thing",1
"31268","1130","right","people",1
"31269","1130","t't","treat",1
"31270","1130","negro","fair",1
"31271","1130","treat","negro",1
"31272","1130","time","feel",1
"31273","1130","thing","answer",1
"31274","1130","people","t't",1
"31275","1130","t't","negro",1
"31276","1130","treat","fair",1
"31277","1130","fair","hang",1
"31278","1130","hang","time",1
"31279","1130","think","good",1
"31280","1130","good","answer",1
"31281","1130","answer","right",1
"31282","1130","right","t't",1
"31283","1130","people","treat",1
"31284","1130","t't","fair",1
"31285","1130","negro","hang",1
"31286","1131","enjoy","try",1
"31287","1131","negro","solider",1
"31288","1131","service","club",1
"31289","1131","army","fight",1
"31290","1131","different","weather",1
"31291","1131","weather","negro",1
"31292","1131","think","questionnaire",1
"31293","1131","questionnaire","fine",1
"31294","1131","fine","self",1
"31295","1131","try","answer",1
"31296","1131","mean","lot",1
"31297","1131","lot","think",1
"31298","1131","fair","think",1
"31299","1131","think","idea",1
"31300","1131","idea","white",1
"31301","1131","white","negro",1
"31302","1131","solider","service",1
"31303","1131","make","different",1
"31304","1131","different","negro",1
"31305","1131","negro","white",1
"31306","1131","fight","war",1
"31307","1131","self","enjoy",1
"31308","1131","enjoy","answer",1
"31309","1131","larger","mean",1
"31310","1131","seem","fair",1
"31311","1131","white","solider",1
"31312","1131","negro","service",1
"31313","1131","solider","club",1
"31314","1131","make","weather",1
"31315","1131","weather","white",1
"31316","1131","think","fine",1
"31317","1131","questionnaire","self",1
"31318","1131","self","try",1
"31319","1131","mean","think",1
"31320","1131","think","seem",1
"31321","1131","fair","idea",1
"31322","1131","think","white",1
"31323","1131","idea","negro",1
"31324","1131","negro","club",1
"31325","1131","fight","thing",1
"31326","1131","thing","make",1
"31327","1131","make","negro",1
"31328","1131","different","white",1
"31329","1132","take","care",2
"31330","1132","good","idea",1
"31331","1132","civilian","life",1
"31332","1132","small","sister",1
"31333","1132","get","marry",1
"31334","1132","like","leave",1
"31335","1132","one","mich",1
"31336","1132","mother","father",1
"31337","1132","like","get",1
"31338","1132","leave","camp",1
"31339","1132","camp","one",1
"31340","1132","mich","think",1
"31341","1132","think","questionnaire",1
"31342","1132","questionnaire","good",1
"31343","1132","life","mother",1
"31344","1132","father","able",1
"31345","1132","able","work",1
"31346","1132","work","dress",1
"31347","1132","money","take",1
"31348","1132","sister","take",1
"31349","1132","help","get",1
"31350","1132","questionnaire","idea",1
"31351","1132","like","civilian",1
"31352","1132","civilian","mother",1
"31353","1132","dress","son",1
"31354","1132","money","care",1
"31355","1132","small","take",1
"31356","1132","sister","care",1
"31357","1132","care","like",1
"31358","1132","help","marry",1
"31359","1133","like","know",1
"31360","1133","leather","ask",1
"31361","1133","brench","service",1
"31362","1133","know","leather",1
"31363","1133","ask","tran",1
"31364","1133","service","government",1
"31365","1133","tran","brench",1
"31366","1134","come","good",2
"31367","1134","good","health",1
"31368","1134","bad","heath",1
"31369","1134","heath","haft",1
"31370","1134","work","sick",1
"31371","1134","trete","better",1
"31372","1134","right","like",1
"31373","1134","army","time",1
"31374","1134","time","come",1
"31375","1134","time","feel",1
"31376","1134","feel","bad",1
"31377","1134","bad","haft",1
"31378","1134","haft","work",1
"31379","1134","take","come",1
"31380","1134","good","bad",1
"31381","1134","bad","eye",1
"31382","1134","eye","bad",1
"31383","1134","army","right",1
"31384","1134","job","army",1
"31385","1134","health","time",1
"31386","1134","feel","heath",1
"31387","1134","heath","work",1
"31388","1134","haft","sick",1
"31389","1134","help","take",1
"31390","1134","take","good",1
"31391","1134","come","bad",1
"31392","1134","see","thank",1
"31393","1134","thank","hope",1
"31394","1134","hope","trete",1
"31395","1134","army","come",1
"31396","1134","good","time",1
"31397","1134","time","bad",1
"31398","1134","feel","haft",1
"31399","1134","bad","work",1
"31400","1134","heath","sick",1
"31401","1134","good","eye",1
"31402","1134","bad","bad",1
"31403","1134","bad","see",1
"31404","1134","hope","better",1
"31405","1135","negro","officer",4
"31406","1135","need","officer",4
"31407","1135","need","negro",3
"31408","1135","plan","training",2
"31409","1135","training","officer",2
"31410","1135","negro","outfit",2
"31411","1135","officer","need",2
"31412","1135","plan","officer",2
"31413","1135","officer","negro",2
"31414","1135","negro","unit",1
"31415","1135","unit","outfit",1
"31416","1135","officer","think",1
"31417","1135","negro","need",1
"31418","1135","officer","infirmary",1
"31419","1135","training","think",1
"31420","1135","officer","infantry",1
"31421","1135","negro","infirmary",1
"31422","1135","infirmary","plan",1
"31423","1135","plan","think",1
"31424","1135","outfit","negro",1
"31425","1135","negro","infantry",1
"31426","1135","infantry","plan",1
"31427","1136","good","idea",1
"31428","1136","white","soldier",1
"31429","1136","government","reach",1
"31430","1136","solve","many",1
"31431","1136","many","problem",1
"31432","1136","better","country",1
"31433","1136","think","survey",1
"31434","1136","give","negro",1
"31435","1136","negro","white",1
"31436","1136","soldier","chance",1
"31437","1136","chance","express",1
"31438","1136","express","thought",1
"31439","1136","find","way",1
"31440","1136","way","solve",1
"31441","1136","solve","problem",1
"31442","1136","problem","america",1
"31443","1136","idea","give",1
"31444","1136","negro","soldier",1
"31445","1136","white","chance",1
"31446","1136","booklet","sure",1
"31447","1136","sure","find",1
"31448","1136","way","many",1
"31449","1136","many","america",1
"31450","1136","america","make",1
"31451","1136","make","better",1
"31452","1136","survey","good",1
"31453","1136","good","give",1
"31454","1136","give","white",1
"31455","1136","soldier","express",1
"31456","1136","chance","thought",1
"31457","1136","thought","government",1
"31458","1136","reach","booklet",1
"31459","1136","find","solve",1
"31460","1136","way","problem",1
"31461","1136","solve","america",1
"31462","1136","make","country",1
"31463","1137","mean","time",1
"31464","1137","foreigner","help",1
"31465","1137","time","democracy",1
"31466","1137","promise","thing",1
"31467","1137","allow","eat",1
"31468","1137","train","bus",1
"31469","1137","bout","take",1
"31470","1137","take","house",1
"31471","1137","house","land",1
"31472","1137","stranger","foreigner",1
"31473","1137","entitle","protection",1
"31474","1137","treat","show",1
"31475","1137","show","mean",1
"31476","1137","mean","democracy",1
"31477","1137","suppose","enforce",1
"31478","1137","enforce","war",1
"31479","1137","thing","war",1
"31480","1137","eat","restaurant",1
"31481","1137","restaurant","sit",1
"31482","1137","house","robber",1
"31483","1137","robber","bout",1
"31484","1137","stranger","help",1
"31485","1137","help","prevent",1
"31486","1137","prevent","take",1
"31487","1137","protection","privileges",1
"31488","1137","privileges","owner",1
"31489","1137","show","time",1
"31490","1137","bout","house",1
"31491","1137","take","land",1
"31492","1137","land","stranger",1
"31493","1137","foreigner","prevent",1
"31494","1137","take","entitle",1
"31495","1138","happy","family",2
"31496","1138","fair","deal",2
"31497","1138","create","equal",1
"31498","1138","american","white",1
"31499","1138","white","man",1
"31500","1138","man","change",1
"31501","1138","good","old",1
"31502","1138","old","u.s.a",1
"31503","1138","say","man",1
"31504","1138","man","create",1
"31505","1138","make","difference",1
"31506","1138","negro","concerned",1
"31507","1138","american","man",1
"31508","1138","white","change",1
"31509","1138","change","mind",1
"31510","1138","negro","get",1
"31511","1138","get","fair",1
"31512","1138","good","u.s.a",1
"31513","1138","get","live",1
"31514","1138","live","happy",1
"31515","1138","man","equal",1
"31516","1138","get","way",1
"31517","1138","war","make",1
"31518","1138","difference","negro",1
"31519","1138","concerned","american",1
"31520","1138","american","change",1
"31521","1138","man","mind",1
"31522","1138","dead","hell",1
"31523","1138","get","deal",1
"31524","1138","deal","war",1
"31525","1138","want","fair",1
"31526","1138","deal","day",1
"31527","1138","day","change",1
"31528","1138","family","good",1
"31529","1138","live","family",1
"31530","1138","family","fight",1
"31531","1138","say","create",1
"31532","1138","concerned","white",1
"31533","1138","white","mind",1
"31534","1138","hell","negro",1
"31535","1138","negro","fair",1
"31536","1138","fair","war",1
"31537","1138","want","deal",1
"31538","1138","fair","day",1
"31539","1138","happy","good",1
"31540","1138","family","old",1
"31541","1139","best","acknowlege",1
"31542","1139","wright","think",1
"31543","1139","use","best",1
"31544","1139","use","acknowlege",1
"31545","1139","acknowlege","wright",1
"31546","1140","false","due",1
"31547","1140","give","man",1
"31548","1140","man","chance",1
"31549","1140","chance","tell",1
"31550","1140","pleased","answer",1
"31551","1140","answer","question",1
"31552","1140","questionnaire","right",1
"31553","1140","due","circumstance",1
"31554","1140","circumstance","give",1
"31555","1140","think","condition",1
"31556","1140","problem","thing",1
"31557","1140","thing","soldier",1
"31558","1140","give","chance",1
"31559","1140","man","tell",1
"31560","1140","tell","think",1
"31561","1140","condition","problem",1
"31562","1140","soldier","pleased",1
"31563","1140","pleased","question",1
"31564","1141","think","negro",1
"31565","1141","white","man",1
"31566","1141","negro","soldier",1
"31567","1141","george","washington",1
"31568","1141","last","word",1
"31569","1141","negro","fight",1
"31570","1141","fight","way",1
"31571","1141","get","thing",1
"31572","1141","thing","fight",1
"31573","1141","live","george",1
"31574","1141","word","say",1
"31575","1141","say","keep",1
"31576","1141","keep","negro",1
"31577","1141","think","fight",1
"31578","1141","rights","war",1
"31579","1141","rights","white",1
"31580","1141","man","way",1
"31581","1141","way","right",1
"31582","1141","right","negro",1
"31583","1141","soldier","get",1
"31584","1141","live","washington",1
"31585","1141","death","last",1
"31586","1141","last","say",1
"31587","1141","negro","way",1
"31588","1141","rights","man",1
"31589","1141","white","way",1
"31590","1141","right","soldier",1
"31591","1141","negro","get",1
"31592","1141","get","fight",1
"31593","1141","washington","death",1
"31594","1141","death","word",1
"31595","1141","word","keep",1
"31596","1141","say","negro",1
"31597","1142","different","camp",1
"31598","1142","white","people",1
"31599","1142","good","job",1
"31600","1142","good","thing",1
"31601","1142","negro","feel",1
"31602","1142","negro","think",1
"31603","1142","fight","win",1
"31604","1142","long","state",1
"31605","1142","negro","fight",1
"31606","1142","day","world",1
"31607","1142","world","know",1
"31608","1142","people","know",1
"31609","1142","think","come",1
"31610","1142","come","thing",1
"31611","1142","take","long",1
"31612","1142","know","think",1
"31613","1142","thing","people",1
"31614","1142","feel","sounding",1
"31615","1142","sounding","nice",1
"31616","1142","camp","thing",1
"31617","1142","people","fight",1
"31618","1142","state","negro",1
"31619","1142","job","day",1
"31620","1142","day","know",1
"31621","1142","think","good",1
"31622","1142","good","people",1
"31623","1142","know","negro",1
"31624","1142","negro","sounding",1
"31625","1143","think","army",1
"31626","1143","best","get",1
"31627","1143","best","help",1
"31628","1143","help","win",1
"31629","1143","win","war",1
"31630","1143","best","save",1
"31631","1143","army","good",1
"31632","1143","get","get",1
"31633","1143","best","win",1
"31634","1143","help","war",1
"31635","1144","woman","kind",1
"31636","1144","country","freedom",1
"31637","1144","treat","mankind",1
"31638","1144","mankind","woman",1
"31639","1144","mankind","kind",1
"31640","1144","freedom","treat",1
"31641","1144","treat","woman",1
"31642","1145","many","thing",1
"31643","1145","help","soldier",1
"31644","1145","help","country",1
"31645","1145","raise","help",1
"31646","1146","good","job",1
"31647","1146","better","country",1
"31648","1146","country","negro",1
"31649","1146","negro","live",1
"31650","1146","better","negro",1
"31651","1146","country","live",1
"31652","1147","question","concern",1
"31653","1147","believe","many",1
"31654","1147","express","self",1
"31655","1147","people","get",1
"31656","1147","get","better",1
"31657","1147","negro","like",1
"31658","1147","like","see",1
"31659","1147","see","world",1
"31660","1147","world","peace",1
"31661","1147","peace","short",1
"31662","1147","concern","ask",1
"31663","1147","place","believe",1
"31664","1147","many","negrowould",1
"31665","1147","negrowould","express",1
"31666","1147","better","war",1
"31667","1147","question","ask",1
"31668","1147","ask","place",1
"31669","1147","place","many",1
"31670","1147","believe","negrowould",1
"31671","1147","people","better",1
"31672","1147","negro","see",1
"31673","1147","like","world",1
"31674","1147","see","peace",1
"31675","1147","world","short",1
"31676","1148","think","questionnaire",1
"31677","1148","questionnaire","good",1
"31678","1148","think","good",1
"31679","1149","shoe","uncomfortable",1
"31680","1149","like","shoe",1
"31681","1149","uncomfortable","come",1
"31682","1149","come","mass",1
"31683","1149","like","uncomfortable",1
"31684","1149","shoe","come",1
"31685","1149","uncomfortable","mass",1
"31686","1150","find","fault",1
"31687","1150","think","good",1
"31688","1150","good","find",1
"31689","1151","member","outfit",1
"31690","1151","one","member",1
"31691","1151","outfit","satisfy",1
"31692","1152","good","help",1
"31693","1152","soldier","express",1
"31694","1152","help","soldier",1
"31695","1152","feel","army",1
"31696","1152","questionnaire","good",1
"31697","1152","good","soldier",1
"31698","1152","express","feel",1
"31699","1154","southern","white",1
"31700","1154","white","people",1
"31701","1154","best","job",1
"31702","1154","white","man",1
"31703","1154","good","break",1
