"","doc_id","lemma"
"39164","524","part"
"39167","524","official"
"39170","524","war"
"39171","524","dept"
"39173","524","allow"
"39174","524","certain"
"39175","524","soldier"
"39180","524","get"
"39184","524","chance"
"39187","524","air"
"39188","524","corps"
"39191","524","unit"
"39198","524","tank"
"39199","524","unit"
"39209","524","soldier"
"39212","524","proficiend"
"39215","524","branch"
"39220","524","false"
"39221","524","conception"
"39224","524","part"
"39227","524","higher"
"39228","524","ups"
"39230","524","man"
"39233","524","grade"
"39235","524","character"
"39237","524","ability"
"39239","524","place"
"39244","524","hold"
"39246","524","restrict"
"39249","524","certain"
"39250","524","units"
"39255","524","average"
"39256","524","white"
"39257","524","soldier"
"39259","524","enlist"
"39261","524","man"
"39263","524","prejudiced"
"39267","524","know"
"39271","524","get"
"39273","524","cooperate"
"39275","524","order"
"39277","524","bring"
"39279","524","war"
"39282","524","successful"
"39283","524","conclusion"
"39286","524","false"
"39287","524","theory"
"39289","524","white"
"39291","524","negro"
"39292","524","soldier"
"39295","524","get"
"39299","524","gather"
"39302","524","false"
"39305","524","certain"
"39306","524","place"
"39309","524","proove"
"39323","524","mind"
"39326","524","sea"
"39328","524","help"
"39329","524","smack"
"39331","524","axis"
"39333","524","help"
"39334","524","make"
"39336","524","world"
"39337","524","safe"
"39339","524","democracy"
"39344","524","like"
"39346","524","see"
"39347","524","certain"
"39348","524","place"
"39351","524","country"
"39352","524","make"
"39353","524","safe"
"39355","524","certain"
"39356","524","minority"
"39359","524","white"
"39363","524","south"
"39366","524","unwilling"
"39368","524","give"
"39370","524","citizen"
"39372","524","chance"
"39374","524","work"
"39376","524","fight"
"39379","524","desire"
"39384","524","handicap"
"39386","524","people"
"39390","524","patriotic"
"39393","524","willing"
"39395","524","sacrifice"
"39398","524","else"
"39403","524","bad"
"39406","524","morale"
"39410","524","american"
"39411","524","soldier"
"39413","525","give"
"39415","525","negro"
"39417","525","brake"
"39419","525","show"
"39425","525","help"
"39427","525","country"
"39430","525","war"
"39438","525","white"
"39439","525","soldier"
"39447","525","negro"
"39449","525","give"
"39452","525","brake"
"39455","525","keep"
"39456","525","say"
"39460","525","land"
"39463","525","free"
"39466","525","mean"
"39470","525","whites"
"39473","525","forget"
"39476","525","lord"
"39477","525","put"
"39478","525","white"
"39480","525","color"
"39482","525","yellow"
"39486","525","good"
"39487","525","earth"
"39498","525","matter"
"39501","525","color"
"39504","525","think"
"39507","525","remember"
"39509","525","negro"
"39512","525","north"
"39518","525","kick"
"39522","525","war"
"39530","525","last"
"39531","525","war"
"39532","525","remember"
"39535","525","war"
"39537","525","draft"
"39539","525","negro"
"39543","525","forgotten"
"39544","525","race"
"39548","525","war"
"39549","525","start"
"39552","525","washington"
"39553","525","jump"
"39556","525","say"
"39557","525","let"
"39560","525","good"
"39562","525","lets"
"39565","525","war"
"39569","525","call"
"39571","525","negro"
"39573","525","american"
"39575","525","year"
"39579","525","man"
"39581","525","washington"
"39582","525","get"
"39586","525","house"
"39588","525","try"
"39590","525","pass"
"39592","525","bill"
"39594","525","send"
"39597","525","negro"
"39600","525","put"
"39607","525","belong"
"39612","525","like"
"39617","526","fear"
"39622","526","happen"
"39627","526","american"
"39628","526","white"
"39629","526","population"
"39630","526","acknowledge"
"39639","526","part"
"39642","526","vast"
"39643","526","wheel"
"39645","526","machinery"
"39647","526","better"
"39650","526","country"
"39655","526","say"
"39658","526","fight"
"39661","526","thing"
"39665","526","time"
"39668","526","place"
"39673","526","treat"
"39676","526","enemy"
"39680","526","japanese"
"39684","526","country"
"39686","526","get"
"39693","526","negro"
"39698","526","mention"
"39700","526","german"
"39703","526","way"
"39704","526","none"
"39707","526","race"
"39713","526","shoot"
"39715","526","sabatorge"
"39719","527","irritating"
"39720","527","part"
"39725","527","army"
"39726","527","training"
"39729","527","receive"
"39734","527","leave"
"39735","527","induction"
"39736","527","center"
"39741","527","move"
"39742","527","deeper"
"39744","527","deeper"
"39747","527","heart"
"39750","527","south"
"39752","527","condition"
"39755","527","attitude"
"39758","527","people"
"39762","527","grow"
"39763","527","worse"
"39767","527","impossible"
"39769","527","understand"
"39772","527","brain"
"39775","527","southern"
"39776","527","white"
"39777","527","man"
"39778","527","work"
"39785","527","cause"
"39788","527","much"
"39789","527","enmity"
"39791","527","hate"
"39794","527","impose"
"39797","527","negro"
"39798","527","soldier"
"39803","527","patriotic"
"39804","527","speech"
"39806","527","supposedly"
"39807","527","war"
"39808","527","effort"
"39810","527","take"
"39811","527","time"
"39814","527","heap"
"39815","527","insult"
"39817","527","abuse"
"39820","527","negro"
"39821","527","soldier"
"39832","527","war"
"39833","527","effort"
"39836","527","energy"
"39840","527","use"
"39844","527","defeat"
"39847","527","enemy"
"39851","527","mind"
"39853","527","southern"
"39854","527","white"
"39855","527","people"
"39857","527","fear"
"39860","527","rise"
"39863","527","negro"
"39867","527","danger"
"39871","527","vaunte"
"39872","527","white"
"39873","527","supremacy"
"39880","527","reason"
"39883","527","stupid"
"39884","527","treatment"
"39887","527","fellow"
"39888","527","american"
"39890","527","stupidity"
"39894","527","know"
"39895","527","breed"
"39897","527","fear"
"39904","527","unrest"
"39907","527","force"
"39915","527","long"
"39916","527","run"
"39919","527","lead"
"39920","527","factor"
"39923","527","lengthening"
"39926","527","war"
"39931","527","say"
"39934","527","house"
"39937","527","army"
"39938","527","divide"
"39943","527","fall"
"39945","527","hitler"
"39946","527","know"
"39948","527","better"
"39952","527","think"
"39956","527","mind"
"39958","527","judge"
"39961","527","average"
"39962","527","opinion"
"39967","527","negro"
"39968","527","soldier"
"39972","527","meet"
"39978","527","great"
"39979","527","value"
"39983","527","train"
"39987","527","friendly"
"39988","527","environment"
"39991","527","soldier"
"39994","527","devote"
"39996","527","entire"
"39997","527","mind"
"39999","527","body"
"40003","527","necessary"
"40004","527","training"
"40007","527","adverse"
"40008","527","condition"
"40013","527","south"
"40015","527","force"
"40017","527","undergo"
"40020","528","army"
"40023","528","fine"
"40024","528","place"
"40029","528","young"
"40030","528","man"
"40033","528","several"
"40034","528","year"
"40035","528","training"
"40042","528","help"
"40045","528","future"
"40049","528","negro"
"40054","528","send"
"40057","528","southern"
"40058","528","state"
"40061","528","cease"
"40064","528","help"
"40068","528","prison"
"40072","528","recreation"
"40074","528","limited"
"40077","528","become"
"40078","528","bored"
"40080","528","lose"
"40082","528","morale"
"40087","529","see"
"40092","529","time"
"40094","529","think"
"40097","529","soldier"
"40099","529","idea"
"40102","529","army"
"40105","529","colored"
"40112","529","favor"
"40115","529","southern"
"40116","529","state"
"40120","530","get"
"40121","530","good"
"40122","530","treatment"
"40125","530","hospital"
"40130","530","sick"
"40131","530","man"
"40136","531","better"
"40137","531","treatment"
"40140","531","respect"
"40145","531","make"
"40147","531","feel"
"40155","531","fight"
"40171","531","brother"
"40172","531","hood"
"40175","531","create"
"40184","531","war"
"40186","531","let"
"40188","531","man"
"40189","531","feel"
"40191","531","way"
"40193","531","treat"
"40197","531","way"
"40204","531","want"
"40208","531","sure"
"40212","531","willing"
"40214","531","bear"
"40216","531","play"
"40220","531","part"
"40224","532","like"
"40228","532","snd"
"40231","532","eatery"
"40234","532","like"
"40243","533","approve"
"40246","533","little"
"40247","533","acknowledgment"
"40249","533","lot"
"40254","533","try"
"40257","533","good"
"40260","533","army"
"40264","533","job"
"40268","533","get"
"40272","533","army"
"40273","533","seem"
"40279","533","give"
"40285","533","best"
"40287","533","make"
"40293","533","try"
"40297","533","job"
"40301","533","feel"
"40304","533","man"
"40307","533","army"
"40310","533","treat"
"40313","533","man"
"40317","533","dog"
"40320","533","non"
"40321","533","commissione"
"40322","533","officer"
"40326","533","feel"
"40333","533","privilege"
"40337","533","thing"
"40342","533","feel"
"40353","533","write"
"40355","533","name"
"40358","533","hope"
"40360","533","correct"
"40363","533","find"
"40369","533","give"
"40372","533","chance"
"40376","533","place"
"40378","533","camp"
"40380","533","wish"
"40385","533","volunteer"
"40388","533","pleasis"
"40393","534","intellegent"
"40400","534","religeous"
"40401","534","nation"
"40404","534","receive"
"40405","534","strength"
"40407","534","power"
"40410","534","heavenly"
"40411","534","father"
"40415","534","pray"
"40417","534","help"
"40423","534","need"
"40426","534","service"
"40430","535","war"
"40438","535","privilege"
"40441","535","white"
"40446","535","t't"
"40451","535","privilege"
"40454","535","white"
"40458","535","fight"
"40462","535","cause"
"40465","536","think"
"40469","536","fair"
"40470","536","questionnaire"
"40473","536","give"
"40475","536","soldier"
"40477","536","chance"
"40479","536","express"
"40484","536","simplest"
"40485","536","manner"
"40489","536","give"
"40493","536","importance"
"40496","536","unit"
"40499","536","make"
"40501","536","feel"
"40508","536","benefit"
"40510","536","country"
"40517","537","army"
"40519","537","negrose"
"40520","537","soldier"
"40525","537","chance"
"40528","537","white"
"40529","537","soldier"
"40531","537","dose"
"40535","537","look"
"40538","537","negro"
"40543","537","much"
"40546","537","body"
"40547","537","else"
"40552","537","right"
"40559","537","chance"
"40562","537","white"
"40563","537","soldier"
"40566","537","couse"
"40569","537","thing"
"40572","537","war"
"40576","537","look"
"40579","537","rideing"
"40581","537","back"
"40584","537","bus"
"40587","537","pay"
"40589","537","much"
"40593","537","soldier"
"40596","537","white"
"40602","537","difference"
"40612","537","color"
"40616","537","white"
"40619","537","show"
"40620","537","make"
"40622","537","differnt"
"40624","538","bouth"
"40626","538","look"
"40630","538","high"
"40631","538","thing"
"40635","539","jim"
"40636","539","crow"
"40637","539","camp"
"40639","539","way"
"40641","539","white"
"40642","539","people"
"40643","539","think"
"40647","539","good"
"40652","539","area"
"40654","539","black"
"40658","539","fight"
"40661","539","war"
"40664","540","negro"
"40665","540","soldier"
"40667","540","save"
"40669","540","life"
"40672","540","white"
"40673","540","soldier"
"40676","540","white"
"40677","540","soldier"
"40679","540","save"
"40681","540","life"
"40684","540","negro"
"40685","540","soldier"
"40688","540","mix"
"40691","540","hurt"
"40696","540","fight"
"40700","540","purpose"
"40709","541","wish"
"40717","541","stay"
"40723","541","west"
"40724","541","place"
"40727","541","south"
"40729","541","negro"
"40737","541","best"
"40740","541","make"
"40741","541","remark"
"40747","541","bad"
"40753","542","good"
"40754","542","questionnaire"
"40759","543","think"
"40764","543","good"
"40766","543","halve"
"40768","543","class"
"40770","543","get"
"40771","543","different"
"40772","543","idea"
"40774","543","oppinion"
"40778","543","soluder"
"40782","543","mae"
"40784","543","know"
"40788","543","treat"
"40790","543","camp"
"40793","544","bus"
"40794","544","situation"
"40797","544","poor"
"40800","544","negro"
"40805","544","camp"
"40808","544","south"
"40811","544","hope"
"40814","544","get"
"40816","544","better"
"40817","544","brake"
"40819","544","transportation"
"40828","545","negro"
"40833","545","way"
"40834","545","white"
"40836","545","treat"
"40838","545","negro"
"40843","545","seat"
"40848","545","back"
"40853","545","ride"
"40857","545","enough"
"40858","545","whites"
"40860","545","fill"
"40864","545","need"
"40865","545","better"
"40866","545","bus"
"40867","545","service"
"40869","545","better"
"40870","545","treatment"
"40873","545","whites"
"40878","546","like"
"40880","546","comp."
"40886","546","like"
"40888","546","people"
"40894","546","like"
"40896","546","state"
"40902","546","like"
"40904","546","transportation"
"40910","546","like"
"40912","546","white"
"40913","546","people"
"40919","546","like"
"40921","546","color"
"40922","546","people"
"40928","547","raise"
"40931","547","south"
"40934","547","white"
"40937","547","stand"
"40941","547","negro"
"40947","547","know"
"40951","547","get"
"40958","547","think"
"40961","547","get"
"40970","548","think"
"40979","548","get"
"40980","548","punish"
"40984","548","man"
"40990","548","think"
"40996","548","restrict"
"40999","548","camp"
"41009","548","treat"
"41011","548","soldier"
"41012","548","better"
"41018","548","act"
"41021","548","aint"
"41022","548","fighting"
"41026","548","country"
"41032","548","outfit"
"41034","548","high"
"41035","548","rank"
"41036","548","officer"
"41037","548","treat"
"41044","548","foreign"
"41045","548","country"
"41050","548","understand"
"41054","548","seem"
"41061","548","get"
"41063","548","privilege"
"41066","548","think"
"41071","548","fair"
"41072","548","chance"
"41075","548","war"
"41076","548","brake"
"41079","548","get"
"41081","548","fight"
"41086","548","nation"
"41091","548","see"
"41094","548","make"
"41096","548","think"
"41101","548","fair"
"41102","548","chance"
"41105","548","war"
"41106","548","break"
"41109","548","get"
"41111","548","fight"
"41116","548","nation"
"41121","548","see"
"41124","548","make"
"41128","549","like"
"41131","549","better"
"41132","549","bus"
"41133","549","service"
"41136","549","like"
"41140","549","dry"
"41141","549","clener"
"41144","549","post"
"41147","550","thing"
"41156","550","army"
"41160","550","hapen"
"41165","550","negro"
"41169","550","treat"
"41170","550","wright"
"41176","550","man"
"41177","550","shortis"
"41179","550","shortage"
"41185","550","get"
"41187","550","chance"
"41191","550","lot"
"41193","550","job"
"41196","550","work"
"41201","550","hade"
"41203","550","chance"
"41210","550","work"
"41212","550","wemon"
"41214","550","kill"
"41218","550","enough"
"41220","550","enough"
"41223","550","man"
"41226","550","job"
"41229","551","bus"
"41230","551","line"
"41233","551","sure"
"41234","551","ride"
"41238","551","want"
"41241","551","front"
"41249","551","want"
"41250","551","want"
"41254","551","white"
"41255","551","people"
"41259","551","negro"
"41261","551","set"
"41264","551","bus"
"41265","551","line"
"41268","551","sure"
"41269","551","ride"
"41273","551","want"
"41281","551","think"
"41290","551","white"
"41291","551","people"
"41295","551","negro"
"41297","551","let"
"41299","551","think"
"41302","552","questionnaire"
"41305","552","good"
"41306","552","question"
"41311","552","lot"
"41316","552","puggl"
"41318","552","soldier"
"41322","552","country"
"41327","552","good"
"41328","552","way"
"41330","552","get"
"41332","552","opinion"
"41335","552","thing"
"41336","552","stand"
"41340","552","remedy"
"41342","552","solution"
"41345","552","mutual"
"41346","552","understanding"
"41353","552","rest"
"41356","552","world"
"41359","552","mutual"
"41360","552","understanding"
"41364","552","world"
"41367","552","think"
"41370","552","become"
"41372","552","better"
"41373","552","place"
"41375","552","live"
"41380","553","like"
"41382","553","see"
"41384","553","come"
"41387","553","man"
"41391","553","chance"
"41393","553","life"
"41394","553","liberty"
"41397","553","right"
"41399","553","make"
"41401","553","honest"
"41402","553","living"
"41406","553","thanks"
"41411","553","like"
"41413","553","see"
"41417","553","man"
"41421","553","chance"
"41423","553","life"
"41424","553","liberty"
"41427","553","right"
"41429","553","make"
"41432","553","honest"
"41433","553","living"
"41437","553","thanks"
"41441","554","hope"
"41444","554","come"
"41446","554","time"
"41452","554","color"
"41453","554","line"
"41454","554","draw"
"41456","554","pick"
"41458","554","person"
"41462","554","know"
"41467","554","color"
"41471","554","good"
"41473","554","bad"
"41475","554","rich"
"41477","554","poor"
"41480","554","races"
"41483","554","race"
"41487","554","feel"
"41488","554","inferior"
"41492","554","race"
"41498","554","live"
"41506","554","get"
"41513","554","white"
"41514","554","people"
"41516","554","colo"
"41518","554","inseparable"
"41535","554","win"
"41537","554","fight"
"41540","554","u.s.a"
"41545","554","ideal"
"41546","554","place"
"41548","554","live"
"41551","554","lot"
"41553","554","industrial"
"41554","554","e.t.c"
"41558","554","remember"
"41559","554","life"
"41562","554","beautiful"
"41565","555","president"
"41567","555","see"
"41569","555","color"
"41570","555","people"
"41571","555","get"
"41573","555","equal"
"41574","555","break"
"41582","555","thing"
"41588","555","kind"
"41590","555","recreation"
"41591","555","hall"
"41596","555","kind"
"41598","555","service"
"41599","555","club"
"41607","555","poor"
"41608","555","transportation"
"41612","555","camp"
"41619","555","bus"
"41622","555","colored"
"41624","555","much"
"41630","555","white"
"41635","555","better"
"41636","555","camp"
"41639","555","sort"
"41641","555","way"
"41643","556","think"
"41646","556","negro"
"41649","556","army"
"41651","556","arm"
"41652","556","force"
"41654","556","try"
"41656","556","serve"
"41658","556","country"
"41661","556","best"
"41664","556","ability"
"41668","556","believe"
"41672","556","outfit"
"41675","556","negro"
"41678","556","fret"
"41680","556","call"
"41683","556","combat"
"41684","556","duty"
"41690","556","willing"
"41692","556","sacrifice"
"41694","556","life"
"41697","556","cause"
"41705","556","make"
"41708","556","better"
"41709","556","place"
"41711","556","live"
"41713","557","think"
"41715","557","questionnaire"
"41718","557","good"
"41719","557","thing"
"41723","557","tell"
"41725","557","think"
"41729","557","think"
"41732","557","army"
"41734","557","let"
"41735","557","people"
"41736","557","know"
"41747","557","say"
"41752","558","think"
"41754","558","questionnaire"
"41757","558","swell"
"41758","558","idea"
"41762","558","explain"
"41766","558","way"
"41768","558","desire"
"41774","559","wine"
"41778","559","lose"
"41779","559","white"
"41781","559","help"
"41783","559","get"
"41785","560","try"
"41787","560","answer"
"41789","560","question"
"41792","560","best"
"41795","560","ability"
"41798","560","think"
"41801","560","get"
"41802","560","chance"
"41807","560","army"
"41810","560","able"
"41815","560","good"
"41816","560","job"
"41819","560","believe"
"41822","560","win"
"41824","560","victory"
"41827","560","good"
"41829","560","usa"
"41832","561","soldier"
"41835","561","south"
"41837","561","send"
"41840","561","think"
"41846","561","much"
"41847","561","trouble"
"41849","561","white"
"41851","561","colored"
"41855","561","married"
"41856","561","man"
"41859","561","able"
"41861","561","see"
"41863","561","wife"
"41873","561","officer"
"41875","561","listen"
"41878","561","private"
"41885","561","much"
"41886","561","punishment"
"41890","561","army"
"41891","561","camp"
"41894","561","south"
"41898","561","separate"
"41899","561","line"
"41902","561","colo"
"41903","561","people"
"41904","561","aint"
"41906","561","chance"
"41910","561","know"
"41913","561","army"
"41916","561","civilian"
"41917","561","life"
"41923","562","stress"
"41926","562","civilian"
"41928","562","part"
"41930","562","negro"
"41932","562","play"
"41936","562","give"
"41939","562","fair"
"41940","562","chance"
"41943","562","take"
"41945","562","little"
"41946","562","relaxation"
"41948","562","camp"
"41949","562","life"
"41956","562","fair"
"41958","562","take"
"41960","562","northern"
"41962","562","put"
"41966","562","south"
"41968","562","think"
"41972","562","contente"
"41978","562","soldier"
"41984","562","civilian"
"41986","562","heart"
"41992","562","negro"
"41995","562","segregate"
"41998","562","give"
"42001","562","healthy"
"42003","562","decent"
"42004","562","bus"
"42006","562","restroom"
"42008","562","train"
"42009","562","coach"
"42012","562","fair"
"42013","562","service"
"42014","562","club"
"42016","562","hold"
"42018","562","mass"
"42031","562","help"
"42033","562","negro"
"42034","562","status"
"42037","562","whites"
"42038","562","know"
"42040","562","truth"
"42043","562","negro"
"42044","562","troops"
"42046","562","combat"
"42048","562","training"
"42050","562","volunteer"
"42053","562","race"
"42054","562","issue"
"42062","562","stress"
"42068","562","negro"
"42069","562","soldier"
"42070","562","life"
"42073","562","war"
"42075","562","work"
"42077","562","liv"
"42079","562","right"
"42081","562","equality"
"42084","562","pursuit"
"42086","562","happiness"
"42089","563","colored"
"42094","563","chance"
"42098","563","o.c."
"42103","563","much"
"42104","563","discrimation"
"42107","563","service"
"42108","563","club"
"42112","563","dance"
"42113","563","band"
"42117","563","bigger"
"42120","563","food"
"42123","563","better"
"42126","563","man"
"42129","563","able"
"42131","563","select"
"42136","563","best"
"42139","563","army"
"42142","564","comment"
"42144","564","write"
"42147","564","question"
"42150","564","comment"
"42152","564","write"
"42155","564","question"
"42156","565","queston"
"42166","565","suppose"
"42169","565","fight"
"42171","565","war"
"42175","565","purpose"
"42184","565","segaration"
"42187","565","negro"
"42189","565","white"
"42190","565","soldier"
"42192","565","day"
"42195","565","glad"
"42197","565","share"
"42198","565","food"
"42200","565","water"
"42201","565","ect"
"42207","565","hatr"
"42211","566","army"
"42215","566","strict"
"42218","566","law"
"42219","566","govern"
"42221","566","authority"
"42222","566","civilian"
"42223","566","police"
"42226","566","soldier"
"42231","566","law"
"42234","566","ridicule"
"42236","566","negro"
"42237","566","soldier"
"42238","566","take"
"42242","566","town"
"42245","566","bus"
"42247","566","hell"
"42251","566","damn"
"42252","566","plenty"
"42254","566","lose"
"42257","566","war"
"42263","566","better"
"42264","566","facility"
"42267","566","negro"
"42268","566","soldier"
"42271","566","war"
"42272","566","department"
"42273","566","theater"
"42275","566","southern"
"42276","566","camp"
"42280","566","camp"
"42281","566","hood"
"42284","566","negro"
"42287","566","poor"
"42288","566","recreational"
"42289","566","facility"
"42292","566","a.w.o.l."
"42293","566","record"
"42295","566","sky"
"42296","566","high"
"42302","566","larger"
"42303","566","library"
"42306","566","negro"
"42307","566","soldier"
"42309","566","read"
"42310","566","educational"
"42311","566","book"
"42314","566","help"
"42316","566","make"
"42317","566","better"
"42318","566","soldier"
"42325","567","see"
"42327","567","question"
"42328","567","pertain"
"42332","567","think"
"42335","567","get"
"42336","567","fair"
"42338","567","justice"
"42341","567","regards"
"42344","567","race"
"42347","567","air"
"42348","567","corps"
"42350","567","marine"
"42352","567","coast"
"42353","567","guard"
"42355","567","parachute"
"42356","567","battalion"
"42359","567","intelligence"
"42360","567","department"
"42363","567","army"
"42365","567","chance"
"42367","567","understand"
"42371","568","question"
"42377","568","negro"
"42378","568","soldier"
"42381","568","permit"
"42383","568","seat"
"42386","568","front"
"42387","568","seat"
"42390","568","hut"
"42393","568","pay"
"42396","568","fair"
"42399","568","white"
"42400","568","soldier"
"42404","568","show"
"42413","568","seat"
"42416","568","government"
"42417","568","theater"
"42419","568","hold"
"42423","568","people"
"42426","568","negro"
"42431","568","carry"
"42432","568","arm"
"42436","568","white"
"42441","568","protect"
"42445","568","colored"
"42446","568","soldier"
"42451","569","enlist"
"42453","569","armored"
"42454","569","force"
"42456","569","get"
"42457","569","tank"
"42458","569","destroyer"
"42461","569","month"
"42464","569","half"
"42473","569","use"
"42476","569","infantry"
"42477","569","tactic"
"42481","569","white"
"42482","569","t.d."
"42484","569","real"
"42486","569","10s"
"42488","569","big"
"42489","569","gun"
"42492","570","white"
"42494","570","colored"
"42495","570","soldier"
"42498","570","outfit"
"42502","570","learn"
"42504","570","respect"
"42508","570","buddy"
"42511","570","learn"
"42513","570","depend"
"42518","570","work"
"42524","570","show"
"42526","570","one"
"42530","570","know"
"42536","570","thing"
"42538","570","superiority"
"42541","570","races"
"42544","571","think"
"42548","571","good"
"42549","571","book"
"42551","571","ask"
"42552","571","question"
"42555","572","answer"
"42557","572","question"
"42560","572","best"
"42561","572","ability"
"42563","572","feel"
"42566","572","war"
"42569","572","last"
"42575","572","feel"
"42580","572","treat"
"42587","572","realize"
"42590","572","tough"
"42601","572","army"
"42605","572","month"
"42614","572","rank"
"42618","572","come"
"42623","572","time"
"42627","572","work"
"42632","572","day"
"42634","572","feel"
"42637","572","deserve"
"42639","572","higher"
"42640","572","one"
"42646","572","try"
"42650","572","good"
"42651","572","soldier"
"42652","572","hope"
"42653","572","victory"
"42656","572","win"
"42657","572","real"
"42658","572","real"
"42662","573","say"
"42664","573","negro"
"42670","573","share"
"42676","573","free"
"42680","573","matter"
"42682","573","fact"
"42684","573","think"
"42686","573","northern"
"42687","573","negro"
"42689","573","make"
"42690","573","thing"
"42691","573","better"
"42697","573","hard"
"42699","573","say"
"42701","573","negro"
"42703","573","begin"
"42704","573","fight"
"42707","573","rights"
"42709","573","privileges"
"42718","573","entrance"
"42724","573","break"
"42727","573","axis"
"42728","573","agent"
"42730","573","divide"
"42733","573","fall"
"42735","573","work"
"42739","573","stand"
"42742","573","negro"
"42743","573","situation"
"42746","573","part"
"42748","573","texa"
"42750","573","white"
"42751","573","soldier"
"42754","573","north"
"42756","573","get"
"42758","573","idea"
"42760","573","try"
"42761","573","thing"
"42763","573","hear"
"42765","573","see"
"42766","573","soldier"
"42769","573","south"
"42774","573","end"
"42776","573","quit"
"42782","573","hand"
"42783","573","soldier"
"42786","573","south"
"42790","573","see"
"42795","573","white"
"42796","573","civilian"
"42799","573","nice"
"42801","573","color"
"42802","573","soldier"
"42807","573","white"
"42808","573","one"
"42811","573","get"
"42816","573","money"
"42818","573","trade"
"42823","573","believe"
"42825","573","negro"
"42830","573","tell"
"42835","573","care"
"42839","573","uniform"
"42845","573","black"
"42852","573","statione"
"42855","573","north"
"42866","573","way"
"42870","573","kill"
"42875","573","attitude"
"42878","573","people"
"42881","573","privileges"
"42887","573","rights"
"42895","574","wait"
"42904","574","express"
"42906","574","opinion"
"42909","574","thing"
"42914","574","army"
"42918","575","hope"
"42921","575","war"
"42925","575","war"
"42926","575","dept"
"42928","575","find"
"42930","575","way"
"42932","575","help"
"42935","575","get"
"42937","575","fair"
"42938","575","job"
"42943","575","wish"
"42946","575","honest"
"42947","575","job"
"42949","575","make"
"42951","575","honest"
"42952","575","living"
"42954","576","think"
"42957","576","outfit"
"42962","576","stay"
"42969","576","tighter"
"42972","576","make"
"42974","576","remark"
"42981","576","start"
"42983","576","fight"
"42986","576","know"
"42989","576","lead"
"42997","576","new"
"43002","576","come"
"43004","576","new"
"43005","576","york"
"43006","576","city"
"43013","576","lead"
"43015","576","kind"
"43017","576","life"
"43023","576","wish"
"43028","576","new"
"43029","576","york"
"43030","576","state"
"43033","576","place"
"43040","576","free"
"43042","576","ride"
"43045","576","front"
"43048","576","part"
"43051","576","bus"
"43054","576","means"
"43056","576","transportation"
"43059","576","pay"
"43060","576","money"
"43062","576","ride"
"43065","577","commission"
"43066","577","officer"
"43069","577","whole"
"43072","577","much"
"43073","577","gentleman"
"43081","577","officer"
"43085","577","company"
"43093","577","school"
"43094","577","teacher"
"43097","577","athlete"
"43098","577","adviser"
"43103","577","give"
"43105","577","chance"
"43107","577","fill"
"43111","577","fit"
"43116","577","work"
"43117","577","open"
"43123","577","chance"
"43135","577","present"
"43138","578","think"
"43141","578","concise"
"43145","578","real"
"43146","578","good"
"43147","578","general"
"43148","578","set"
"43152","578","get"
"43154","578","general"
"43155","578","theory"
"43159","578","army"
"43160","578","branch"
"43165","578","different"
"43166","578","thing"
"43171","578","straighten"
"43174","578","living"
"43176","578","morale"
"43181","578","take"
"43183","578","lot"
"43185","578","morale"
"43188","578","courage"
"43190","578","victory"
"43194","579","statione"
"43197","579","north"
"43203","579","southern"
"43204","579","white"
"43205","579","people"
"43210","579","negro"
"43214","579","fight"
"43217","579","country"
"43219","579","love"
"43232","579","place"
"43236","579","respecte"
"43239","579","person"
"43242","579","give"
"43245","579","life"
"43248","579","hate"
"43252","579","treat"
"43255","579","dog"
"43258","579","give"
"43263","579","people"
"43266","579","southern"
"43267","579","white"
"43268","579","man"
"43272","579","treat"
"43274","579","people"
"43278","579","dirt"
"43281","579","foot"
"43284","579","country"
"43289","579","soldier"
"43293","579","color"
"43294","579","soldier"
"43297","579","south"
"43300","579","police"
"43302","579","shoot"
"43307","579","dog"
"43312","579","say"
"43319","579","happen"
"43322","579","country"
"43332","579","investigate"
"43337","580","army"
"43338","580","let"
"43339","580","color"
"43340","580","soldier"
"43343","580","o.c."
"43348","580","graduate"
"43350","580","school"
"43351","580","stick"
"43352","580","emthem"
"43355","580","south"
"43357","580","put"
"43360","580","white"
"43362","580","ndsecond"
"43363","580","lieutenant.lieutenant"
"43365","580","give"
"43367","580","white"
"43368","580","officer"
"43369","580","supervisor"
"43375","580","day"
"43376","580","officer"
"43380","580","white"
"43381","580","man"
"43382","580","refuse"
"43384","580","associate"
"43396","580","purpose"
"43399","580","government"
"43401","580","special"
"43402","580","place"
"43404","580","white"
"43405","580","officr"
"43408","580","special"
"43410","580","colored"
"43414","580","government"
"43415","580","permit"
"43419","580","army"
"43424","580","expect"
"43427","580","outside"
"43428","580","world"
"43432","580","time"
"43434","580","stop"
"43435","580","watch"
"43437","580","negro"
"43440","581","negro"
"43441","581","today"
"43444","581","south"
"43447","581","chance"
"43452","581","white"
"43455","581","mean"
"43459","581","recreation"
"43461","581","town"
"43465","581","camp"
"43470","581","expect"
"43472","581","complete"
"43473","581","change"
"43476","581","hope"
"43479","581","get"
"43483","581","start"
"43486","581","country"
"43487","581","motto"
"43489","581","life"
"43491","581","liberty"
"43494","581","pursuit"
"43496","581","happiness"
"43499","581","south"
"43504","581","negro"
"43508","581","keep"
"43509","581","separate"
"43512","581","chance"
"43514","581","form"
"43515","581","union"
"43518","581","united"
"43520","581","get"
"43523","581","want"
"43526","581","large"
"43527","581","southern"
"43528","581","city"
